Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
cpt1m012-fa06-20201024-0167-e91.fits,0,59147.40835,2459147.408,2459147.413423,1.394015,27.099701,26,42,63,0.243993,0.038375,0.015207,0.067274,0.010976,0.853452,0.307842,0.437095,0.000234,0.000121,0.000105,0.000139,0.000102,0.000708,0.000307,0.000396,1044.831705,316.459901,144.471393,482.676011,107.219769,1205.931504,1001.572556,1105.161051,6937544.675,2876.255519,2041.117251,2044.052774,2041.617251,2052.447226,4.279349,-12.085111,1692711.832,2123.716634,1460.191203,1159.23985,4401.122559,797.051643,152.758854,5981,23.860323,20.027722,19.0097,21.045744,87.721749,0.989653,1044645.576,2279.071866,2195.783991,2279.571866,1900.716009,4.281093,-12.068416,266228.6238,833.999037,319.219342,876.502075,125.359768,149.264788,23.527579,19.795677,18.531555,21.059799,274.240153,0.983461,26955.95872,2012.939337,1779.486995,2013.439337,2317.013005,4.279161,-12.11378,105501.2418,728.945848,144.731247,433.38028,49.677645,147.819944,24.024062,19.893823,18.910507,20.877139,78.235061,0.988431,4287.892445,1719.586286,2493.294367,1720.086286,1603.205633,4.276942,-12.036848,466718.378,947.380607,492.64084,1325.708862,219.764902,149.068213,24.186525,20.185718,19.460247,20.911189,278.203336,0.9944,77573.41123,2442.494846,2073.934872,2442.994846,2022.565128,4.282308,-12.081417,76147.30475,709.49633,107.325861,380.876434,35.85568,148.01615,23.146172,19.976498,20.041406,19.911589,317.921658,0.995926,2514.875347,1294.252413,1467.784167,1294.752413,2628.715833,4.27388,-12.148324,3194505.268,1910.475548,1672.099531,7822.395996,1504.205042,156.933548,24.538046,20.504027,19.992023,21.016032,63.589524,0.993179,3460575.131,2761.416089,1711.920283,2761.916089,2384.579717,4.284691,-12.120232,1632971.761,1438.905134,1134.871037,4371.23877,768.92168,150.867786,23.261446,19.715074,18.014498,21.415651,87.329754,0.97042,1028271.022,2856.953976,1178.604001,2857.453976,2917.895999,4.285438,-12.177846,2110067.646,1597.648588,1320.733272,5791.648438,993.573065,153.649668,23.380587,19.733027,17.807117,21.658937,82.108191,0.959627,1720220.957
cpt1m012-fa06-20201024-0168-e91.fits,0,59147.40899,2459147.409,2459147.414071,1.389563,27.264934,26,42,63,0.244639,0.038173,0.015424,0.067413,0.011057,0.851155,0.307937,0.438365,0.000234,0.000122,0.000106,0.00014,0.000103,0.000707,0.000308,0.000397,1044.004559,313.845571,145.986576,482.548625,107.671589,1203.912936,999.842966,1104.28573,6920085.014,2873.624606,2041.363275,2043.641672,2041.863275,2052.858328,4.279349,-12.085122,1692926.069,2123.716634,1461.258401,1158.539836,4241.630859,797.152521,152.925107,6043,24.079206,20.157347,19.206399,21.108295,86.902303,0.991033,1018876.767,2279.248132,2195.363929,2279.748132,1901.136071,4.281093,-12.068428,264161.3732,834.513469,316.545368,829.787964,124.386356,149.425225,23.817975,19.852565,18.67371,21.03142,271.717562,0.985944,26308.11618,2013.088112,1779.360351,2013.588112,2317.139649,4.279161,-12.11376,106735.5498,729.787925,146.255571,431.293335,50.258847,147.569624,23.95508,19.953888,18.981277,20.926499,78.78962,0.988931,4296.13229,1719.74398,2493.006831,1720.24398,1603.493169,4.276941,-12.036846,466503.5023,947.141363,492.538411,1323.593628,219.663723,149.450026,24.247212,20.293838,19.760027,20.827649,281.529842,0.996735,76856.93643,2442.997527,2073.21633,2443.497527,2023.28367,4.28231,-12.08146,76517.46941,709.945384,107.779375,368.816925,36.029981,147.836905,23.450598,19.95653,19.69247,20.22059,288.118804,0.998924,2456.628214,1294.458494,1467.49226,1294.958494,2629.00774,4.27388,-12.148322,3181832.04,1907.491747,1668.071196,7451.037109,1498.237566,157.3244,24.834618,20.685382,20.165607,21.205157,63.572228,0.993082,3315983.624,2761.596834,1711.602196,2762.096834,2384.897804,4.28469,-12.120232,1629246.725,1438.183364,1132.850488,4219.605469,767.167662,152.170551,23.400142,19.835984,18.214746,21.457222,86.688241,0.973277,1002892.334,2857.159143,1178.263431,2857.659143,2918.236569,4.285438,-12.177848,2109006.249,1597.12937,1320.498069,5535.719727,993.073283,153.855937,23.234938,19.854279,18.079008,21.629551,81.698742,0.965727,1687297.469
cpt1m012-fa06-20201024-0169-e91.fits,0,59147.40964,2459147.41,2459147.414719,1.385208,27.221974,26,42,63,0.244819,0.03825,0.015467,0.067061,0.010884,0.853689,0.307446,0.437432,0.000234,0.000121,0.000106,0.000139,0.000102,0.000708,0.000307,0.000396,1046.593283,315.234656,146.431693,481.297854,106.434302,1206.189371,1001.066445,1105.829125,6938716.44,2876.134468,2040.966468,2043.91927,2041.466468,2052.58073,4.279349,-12.085131,1698729.368,2123.716634,1462.4169,1161.590357,4393.552734,799.885136,153.259449,6148,23.948214,19.901877,18.922273,20.881481,89.182106,0.990348,1070975.854,2278.916647,2195.718089,2279.416647,1900.781911,4.281093,-12.06843,265402.8078,834.70311,317.960727,879.357239,124.970914,149.380183,23.773518,19.639808,18.500323,20.779292,273.222326,0.986455,27333.74391,2012.747661,1779.398833,2013.247661,2317.101167,4.279161,-12.113794,107322.5312,731.56742,146.702174,435.650085,50.535241,148.181874,23.916319,20.253291,19.023672,21.482911,87.839127,0.985281,4349.747227,1719.401121,2493.39996,1719.901121,1603.10004,4.276942,-12.036843,465319.2486,947.366106,491.171518,1333.172607,219.10609,150.134291,24.111558,19.929822,19.338908,20.520737,282.10834,0.99578,79993.57844,2442.322948,2073.740875,2442.822948,2022.759125,4.282308,-12.081444,75524.03162,708.89268,106.538033,397.618286,35.562198,148.425075,23.437338,19.726135,19.301155,20.151116,271.905965,0.998137,2547.635152,1294.118923,1467.879842,1294.618923,2628.620158,4.273881,-12.148316,3195523.347,1910.580737,1672.540335,7474.924316,1504.684427,157.910702,24.687347,20.406577,19.891422,20.921732,64.393118,0.993512,3507575.058,2761.172123,1711.802001,2761.672123,2384.697999,4.28469,-12.12025,1631638.164,1438.875786,1133.967352,4566.659668,768.293725,152.011811,23.363277,19.585756,17.936025,21.235488,87.150267,0.97174,1047457.272,2856.822044,1178.576887,2857.322044,2917.923113,4.285438,-12.177853,2111554.93,1597.331274,1321.926744,5641.119141,994.273387,153.876413,23.273285,19.632972,17.859356,21.406588,81.063063,0.964542,1751354.476
cpt1m012-fa06-20201024-0170-e91.fits,0,59147.41029,2459147.41,2459147.415367,1.380853,27.300431,26,42,63,0.244582,0.038709,0.015193,0.067103,0.011193,0.852731,0.307689,0.437715,0.000234,0.000121,0.000105,0.000139,0.000102,0.000708,0.000308,0.000397,1044.676212,318.971128,144.292545,481.644049,109.273795,1204.492954,1000.484621,1103.761948,6927099.027,2875.393714,2041.089774,2043.662026,2041.589774,2052.837974,4.279349,-12.085115,1694241.625,2123.716634,1461.370642,1159.351075,4190.800293,797.77198,152.389835,5750,23.943513,20.214799,19.37249,21.057108,87.967986,0.993044,1017489.139,2278.956191,2195.402596,2279.456191,1901.097404,4.281092,-12.06842,268142.1353,833.245976,321.804297,849.097595,126.260788,148.603541,23.749704,20.062432,19.067885,21.056979,272.346058,0.990152,26468.66638,2013.044275,1779.147104,2013.544275,2317.352896,4.279162,-12.113776,105240.6461,728.046668,144.552061,443.13678,49.554938,147.835378,23.955059,20.132392,19.150566,21.114217,82.59935,0.989871,4146.162441,1719.518197,2493.16805,1720.018197,1603.33195,4.276942,-12.036826,464828.4793,945.602741,491.568456,1278.087036,218.875001,148.697102,24.363937,20.275323,19.754463,20.796183,281.40685,0.996897,75428.92049,2442.719046,2073.274025,2443.219046,2023.225975,4.28231,-12.081451,77534.27229,708.811028,109.38638,378.408661,36.508765,147.524262,23.651621,20.330349,20.41085,20.249848,319.422805,0.997348,2424.868705,1294.180567,1467.437351,1294.680567,2629.062649,4.273881,-12.148317,3188239.813,1909.038813,1670.075952,7412.080078,1501.254811,156.288064,24.760869,20.704597,20.307074,21.102121,61.259863,0.994902,3335081.834,2761.369741,1711.524097,2761.869741,2384.975903,4.28469,-12.120235,1629892.192,1437.676487,1133.698858,4150.872559,767.471595,151.109252,23.431988,19.979324,18.452332,21.506315,87.156595,0.976676,984237.3046,2856.964674,1178.140724,2857.464674,2918.359276,4.285438,-12.177853,2108967.022,1598.920305,1318.994458,5382.254395,993.054812,153.824521,23.324784,19.959137,18.311771,21.606504,81.252489,0.970447,1657671.726
cpt1m012-fa06-20201024-0171-e91.fits,0,59147.41094,2459147.411,2459147.416014,1.376594,27.629931,26,42,63,0.243731,0.038422,0.015101,0.067417,0.01111,0.852766,0.307822,0.437533,0.000235,0.000122,0.000106,0.00014,0.000103,0.000711,0.000309,0.000398,1037.756058,314.16698,142.350636,481.163782,107.943509,1199.13308,995.55315,1099.283443,6869015.092,2863.997388,2040.460103,2043.183383,2040.960103,2053.316617,4.279348,-12.085184,1674189.782,2123.716634,1454.442428,1151.087007,3575.269043,788.330117,152.579997,6038,24.450272,21.950129,21.385764,22.514493,272.855908,0.997333,770421.3421,2278.32073,2194.887047,2278.82073,1901.612953,4.281092,-12.068489,263922.7389,832.833204,316.897474,730.714478,124.27399,148.214589,24.110372,21.763096,20.998336,22.527856,275.594519,0.99488,20039.53982,2012.393524,1778.630552,2012.893524,2317.869448,4.279162,-12.113853,103731.4045,727.418853,142.602029,394.538147,48.844277,147.772452,23.901178,21.958512,21.249243,22.667782,74.918957,0.994429,3179.752682,1718.917968,2492.558838,1719.417968,1603.941162,4.276941,-12.036909,463085.6045,942.861513,491.149122,1102.688721,218.054328,148.317585,24.588946,22.093064,21.900872,22.285255,298.627706,0.998966,58158.11124,2441.792743,2072.81054,2442.292743,2023.68946,4.282308,-12.081513,76313.37646,706.258752,108.052999,345.143311,35.933879,146.879776,24.018367,21.984024,22.230446,21.737602,331.082893,0.998227,1926.620434,1293.514025,1467.057899,1294.014025,2629.442101,4.27388,-12.148392,3161576.593,1901.649239,1662.544558,6417.845703,1488.699831,157.293857,25.16822,22.326583,22.228198,22.424968,50.395108,0.997784,2578719.911,2760.718114,1711.149869,2761.218114,2385.350131,4.284691,-12.120286,1616758.506,1433.454589,1127.875636,3656.771973,761.287302,151.527646,23.72241,21.717983,20.61224,22.823725,88.931445,0.98967,753041.1664,2856.286698,1177.815691,2856.786698,2918.684309,4.285439,-12.177903,2090679.993,1591.043417,1314.030761,4666.120605,984.44395,153.447688,23.77925,21.762072,20.493626,23.030517,81.562837,0.98526,1252959.598
cpt1m012-fa06-20201024-0172-e91.fits,0,59147.41159,2459147.412,2459147.416662,1.372353,27.244306,26,42,63,0.244527,0.038603,0.015268,0.067454,0.01094,0.853314,0.307501,0.437591,0.000235,0.000122,0.000106,0.00014,0.000103,0.00071,0.000308,0.000397,1042.417973,316.319079,144.55139,482.668568,106.269533,1202.483297,998.192493,1102.357939,6896306.862,2867.362511,2041.090897,2044.561469,2041.590897,2051.938531,4.279349,-12.085102,1686330.111,2123.716634,1457.8683,1156.709499,4078.926514,794.046665,152.029332,6019,24.093196,21.122705,20.394779,21.850632,82.725553,0.994942,882077.365,2279.002499,2196.215994,2279.502499,1900.284006,4.281093,-12.068416,266219.3561,834.305826,319.090851,812.561768,125.355404,147.885973,23.822124,21.001414,20.132771,21.870057,270.179261,0.99318,22711.00412,2012.930734,1780.126617,2013.430734,2316.373383,4.279162,-12.113756,105296.0716,727.11665,144.813176,419.364197,49.581036,147.03075,23.497158,21.155958,20.251289,22.060626,74.369773,0.990027,3634.032941,1719.464703,2493.977026,1719.964703,1602.522974,4.276941,-12.036822,465181.2586,944.16242,492.691987,1265.740234,219.041115,148.06301,24.277675,21.316143,20.900481,21.731805,281.635549,0.998199,65552.44286,2442.495848,2074.296759,2442.995848,2022.203241,4.282309,-12.081424,75443.15199,709.229346,106.373421,364.108826,35.524114,147.304741,23.180846,20.815725,20.475224,21.156226,279.557852,0.998802,2167.948862,1294.166841,1468.275844,1294.666841,2628.224156,4.273881,-12.148314,3175239.771,1904.414898,1667.304627,7062.82373,1495.133447,156.222172,25.011112,21.613194,21.321522,21.904867,55.829978,0.994655,2896114.343,2761.335083,1712.380918,2761.835083,2384.119082,4.28469,-12.120226,1621888.761,1434.277399,1130.805493,4083.072266,763.702998,150.426039,23.354122,20.856223,19.535536,22.176911,82.813575,0.983044,859977.6642,2856.988062,1178.979751,2857.488062,2917.520249,4.285439,-12.177847,2099178.33,1593.053674,1317.707221,5299.106445,988.445585,152.591627,23.088281,20.840277,19.400336,22.280219,77.025402,0.976606,1452178.91
cpt1m012-fa06-20201024-0173-e91.fits,0,59147.41223,2459147.412,2459147.417309,1.36816,27.327225,26,42,63,0.244632,0.038447,0.015143,0.067434,0.011104,0.852562,0.307633,0.437884,0.000234,0.000121,0.000105,0.00014,0.000102,0.000708,0.000308,0.000397,1044.614601,317.016305,143.834039,482.980655,108.57944,1203.789621,999.632813,1103.442546,6909870.612,2869.879118,2041.277903,2044.166652,2041.777903,2052.333348,4.279349,-12.08512,1690374.408,2123.716634,1457.948129,1159.420129,4017.248047,795.951014,151.275439,5895,24.161252,20.782664,19.771952,21.793375,88.116487,0.990543,927840.5466,2279.20401,2195.901469,2279.70401,1900.598531,4.281093,-12.068424,265664.0056,830.718008,319.800465,802.954834,125.093904,147.283551,23.928699,20.610739,19.457748,21.76373,270.930385,0.987547,23788.78177,2013.142176,1779.79554,2013.642176,2316.70446,4.279162,-12.113766,104639.352,726.20134,144.091378,428.811523,49.271805,146.809606,24.172107,20.900988,19.769329,22.032648,77.78141,0.985935,3739.723591,1719.64424,2493.605389,1720.14424,1602.894611,4.276941,-12.036838,465960.5833,945.150569,493.001431,1242.475952,219.408077,147.555439,24.52014,20.977092,20.335167,21.619017,280.249141,0.995739,68659.91522,2442.93673,2073.939493,2443.43673,2022.560507,4.282311,-12.081436,76730.17697,705.954231,108.690016,354.709961,36.130139,146.693451,23.147294,21.21581,21.464684,20.966935,17.783555,0.999168,2208.009084,1294.332787,1468.025973,1294.832787,2628.474027,4.273881,-12.148317,3179971.6,1905.401102,1668.925035,7097.899902,1497.361536,155.95483,24.996824,21.228737,20.685342,21.772133,65.042327,0.993687,3050289.314,2761.565117,1712.117429,2762.065117,2384.382571,4.284691,-12.120228,1625612.64,1435.290652,1132.601706,4094.547363,765.456471,150.75536,23.363145,20.480915,18.836243,22.125587,87.253941,0.9743,908477.7729,2857.178316,1178.734615,2857.678316,2917.765385,4.285439,-12.177847,2104286.371,1595.49163,1318.895275,5494.34082,990.850822,152.681301,23.084034,20.463226,18.664157,22.262294,81.893119,0.96698,1527507.189
cpt1m012-fa06-20201024-0174-e91.fits,0,59147.41288,2459147.413,2459147.417958,1.363992,27.287011,26,42,63,0.244682,0.038676,0.015258,0.067418,0.011414,0.85453,0.306938,0.437541,0.000234,0.000121,0.000105,0.000139,0.000102,0.000709,0.000307,0.000396,1045.574712,318.994892,145.009496,483.908535,111.910191,1205.150777,1000.038043,1104.736224,6911657.222,2867.420296,2041.07724,2044.188252,2041.57724,2052.311748,4.279349,-12.085113,1691159.835,2123.716634,1457.352709,1160.432766,4243.679199,796.32085,150.062049,5999,24.269555,20.676576,19.90862,21.444533,84.974475,0.994324,949241.807,2278.994853,2195.900545,2279.494853,1900.599455,4.281092,-12.068421,267313.6792,830.616657,321.82557,827.548584,125.870691,146.057526,24.053299,20.60158,19.708956,21.494204,273.721919,0.992391,24392.83011,2013.038805,1779.827058,2013.538805,2316.672942,4.279162,-12.113758,105454.8099,725.909748,145.272618,428.398315,49.655782,145.518082,24.16709,20.772284,19.930451,21.614117,74.066072,0.990921,3870.318364,1719.515941,2493.593607,1720.015941,1602.906393,4.276941,-12.036835,465969.4892,943.324489,493.96522,1292.697754,219.412271,146.810398,24.396613,20.791527,20.416233,21.166822,282.176392,0.998431,71122.5254,2442.589335,2073.981289,2443.089335,2022.518711,4.282309,-12.081428,78892.77796,704.20489,112.031,366.178894,37.148448,144.62536,22.109018,21.543768,21.291212,21.796325,82.951231,0.999416,2270.415168,1294.124639,1467.973492,1294.624639,2628.526508,4.27388,-12.148316,3184752.03,1905.427061,1671.411147,7143.404297,1499.612509,154.097353,25.067696,21.191804,20.865417,21.518191,57.210458,0.994452,3101519.874,2761.357608,1712.155259,2761.857608,2384.344741,4.28469,-12.12022,1623220.978,1433.002737,1132.741017,4181.606445,764.330303,149.445135,23.603324,20.326445,18.909557,21.743334,83.138639,0.979604,929743.7411,2856.93934,1178.722866,2857.43934,2917.777134,4.285438,-12.177844,2103684.214,1593.09448,1320.501853,5300.425293,990.567282,150.937231,23.302269,20.410763,18.871367,21.950158,78.283616,0.973277,1547268.045
cpt1m012-fa06-20201024-0175-e91.fits,0,59147.41353,2459147.414,2459147.418607,1.359912,27.314223,26,42,63,0.243984,0.038515,0.015474,0.067769,0.010963,0.85135,0.307551,0.438715,0.000233,0.000121,0.000105,0.000139,0.000101,0.000706,0.000307,0.000396,1045.132233,319.59621,147.982679,486.663563,108.11643,1206.274456,1002.503864,1106.555681,6914595.927,2865.489218,2041.136671,2044.02713,2041.636671,2052.47287,4.279349,-12.085113,1687047.935,2123.716634,1454.936993,1159.533329,4158.78418,794.384669,148.689069,5905,24.243867,20.566477,19.603853,21.529101,84.648416,0.990964,958477.2843,2279.047645,2195.809312,2279.547645,1900.690688,4.281092,-12.068412,266313.9333,825.941657,322.436737,841.551208,125.399938,144.51316,23.713947,20.497251,19.403757,21.590746,272.577123,0.988588,24812.58598,2012.795962,1779.598686,2013.295962,2316.901314,4.27916,-12.113767,106994.0809,721.656738,148.261736,414.757599,50.380582,142.787905,24.265431,20.485452,19.476906,21.493998,70.397657,0.983932,4092.791072,1719.626182,2493.472152,1720.126182,1603.027848,4.276942,-12.03683,468592.1081,943.081326,496.873488,1252.089111,220.64719,144.667051,24.251872,20.678105,20.103048,21.253162,273.789178,0.996857,73180.03846,2442.661179,2073.812726,2443.161179,2022.687274,4.282309,-12.081428,75806.72631,700.45412,108.225113,374.155609,35.695311,143.425109,23.428566,20.390079,19.547773,21.232386,277.399465,0.992722,2332.394024,1294.2399,1467.954649,1294.7399,2628.545351,4.273881,-12.148305,3179701.887,1903.364182,1670.569362,7342.875977,1497.234535,152.686461,24.870194,21.030868,20.571093,21.490644,60.388505,0.992706,3164407.469,2761.439961,1712.032435,2761.939961,2384.467565,4.284691,-12.120216,1626391.108,1431.471802,1136.167059,4291.12207,765.82303,146.729271,23.260054,20.174974,18.614407,21.73554,83.399957,0.97505,957061.3471,2857.019267,1178.65204,2857.519267,2917.84796,4.285439,-12.177835,2108502.932,1593.462184,1323.221193,5353.285156,992.836284,149.048254,23.192839,20.20695,18.470688,21.943213,79.267377,0.9664,1610937.464
cpt1m012-fa06-20201024-0176-e91.fits,0,59147.41418,2459147.414,2459147.419254,1.35583,26.789391,26,42,63,0.24357,0.03808,0.015352,0.067227,0.011093,0.854162,0.307153,0.437501,0.000233,0.00012,0.000104,0.000138,0.000101,0.000707,0.000306,0.000395,1045.354936,317.502821,147.834774,486.263241,109.947611,1207.365296,1003.710424,1106.738384,6908866.125,2860.581846,2041.326315,2043.800587,2041.826315,2052.699413,4.279349,-12.085182,1682792.505,2123.716634,1451.182832,1159.600616,3980.428223,792.380903,146.758129,5953,23.735324,20.636785,19.642525,21.631045,79.944659,0.989519,952620.7121,2279.22369,2195.547851,2279.72369,1900.952149,4.281093,-12.068482,263089.4184,821.429469,320.28242,806.83313,123.881602,142.455837,23.063008,20.21335,18.98151,21.44519,84.076512,0.984605,24811.25875,2013.002317,1779.363911,2013.502317,2317.136089,4.279161,-12.113838,106067.7333,716.129516,148.1125,411.168945,49.944391,141.246757,23.382024,20.658251,19.376606,21.939897,79.833501,0.982624,3956.853569,1719.720141,2493.189588,1720.220141,1603.310412,4.276941,-12.036907,464465.7644,935.613908,496.42888,1208.883545,218.704208,142.932216,23.992635,20.733954,20.120021,21.347887,272.108529,0.99648,72225.50245,2442.925403,2073.672255,2443.425403,2022.827745,4.28231,-12.081484,76642.18082,696.356415,110.061714,362.061554,36.088704,141.741751,22.719401,20.524073,20.282865,20.765281,62.44078,0.998311,2358.338184,1294.347627,1467.516281,1294.847627,2628.983719,4.27388,-12.148406,3182726.78,1902.537159,1672.885476,7034.388184,1498.658874,150.97883,24.550096,21.075908,20.56799,21.583827,59.970172,0.990685,3180448.432,2761.579393,1711.773929,2762.079393,2384.726071,4.284691,-12.120282,1623436.734,1426.953125,1137.694509,4105.365723,764.431896,145.551204,23.091193,20.306818,18.756579,21.857056,81.920936,0.975023,942736.5672,2857.125126,1178.29182,2857.625126,2918.20818,4.285439,-12.177914,2102702.611,1589.680986,1322.71986,5435.439453,990.105072,147.20282,22.467225,20.308915,18.614544,22.003285,77.31823,0.966371,1595415.828
cpt1m012-fa06-20201024-0177-e91.fits,0,59147.41483,2459147.415,2459147.419903,1.351837,27.112359,26,42,63,0.244136,0.038566,0.015158,0.066904,0.011162,0.852905,0.307422,0.437933,0.000233,0.00012,0.000103,0.000138,0.000101,0.000706,0.000306,0.000395,1048.372407,321.796243,146.677622,485.940657,110.841471,1208.497025,1003.748795,1108.620395,6913113.63,2859.662902,2041.118272,2043.3536,2041.618272,2053.1464,4.279348,-12.08519,1687739.709,2123.716634,1450.607384,1163.471059,4234.02832,794.710407,145.266764,6163,23.923187,20.346577,19.485767,21.207387,87.993048,0.992831,1003660.256,2279.100228,2195.221022,2279.600228,1901.278978,4.281093,-12.068477,266609.1397,821.129947,324.685686,829.571167,125.538942,140.593953,23.691044,20.114451,18.924531,21.30437,273.746246,0.985859,26135.22582,2012.879856,1778.927004,2013.379856,2317.572996,4.279161,-12.113845,104785.6521,713.078075,146.948358,438.939941,49.340694,140.146191,23.84137,20.415881,19.201641,21.630122,84.736122,0.985465,4109.970836,1719.585066,2492.893356,1720.085066,1603.606644,4.276941,-12.036898,462516.8358,932.369396,496.066085,1266.27356,217.786511,141.316336,24.185996,20.473565,19.962766,20.984365,282.134422,0.997008,73976.65037,2442.860133,2073.205356,2443.360133,2023.294644,4.282311,-12.081494,77164.27248,695.43574,110.958163,354.923309,36.334543,140.302681,23.438708,20.736974,20.491067,20.982882,276.665231,0.999406,2388.801798,1294.195758,1467.218443,1294.695758,2629.281557,4.27388,-12.148399,3182153.064,1900.714376,1674.187928,7285.000488,1498.388727,149.075326,24.705912,20.850622,20.439511,21.261733,61.45505,0.994736,3289807.702,2761.409359,1711.385424,2761.909359,2385.114576,4.284691,-12.120284,1625520.065,1429.273621,1137.30502,4215.864746,765.41288,144.196098,23.188637,19.972861,18.471474,21.474248,85.704737,0.97714,992331.5799,2856.943538,1177.940418,2857.443538,2918.559582,4.285439,-12.177913,2105440.501,1588.122693,1325.741714,5371.615234,991.39427,145.841415,23.134627,19.965459,18.350557,21.580361,79.808239,0.970603,1674184.917
