Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
elp1m008-fa05-20201118-0430-e91.fits,58,0,59172.93461,2459172.935,2459172.937114,1.504531,39.045743,30,53,80,0.089751,0.05643,0.081926,0.057214,0.073117,0.689275,1.00584,0.099522,0.00028,0.000266,0.000277,0.000267,0.000272,0.000824,0.001199,0.000306,320.909465,212.514012,295.950609,214.251511,268.381756,836.316506,838.697331,325.364596,5665360.578,3375.817216,1998.976637,2038.820988,1999.476637,2057.679012,10.108052,74.827948,508469.5344,2827.433388,1555.226251,326.942484,1384.629517,179.834311,522.189536,9755,34.004582,27.987948,28.910727,27.065169,358.25097,0.995645,37950.63269,1859.535337,1924.859557,1860.035337,2171.640443,10.111834,74.840577,319697.8879,1492.251242,214.238648,1140.890137,113.069998,522.379767,34.148487,27.702256,29.452306,25.952206,357.858562,0.984074,15632.87956,1888.562122,1753.613546,1889.062122,2342.886454,10.11094,74.859042,464142.1416,1543.73073,300.66263,1266.362793,164.156703,523.798554,34.267692,28.441505,29.326524,27.556486,9.306043,0.995696,29693.59081,1681.395418,1708.693916,1681.895418,2387.806084,10.116638,74.864326,324137.4628,1500.503377,216.019149,1103.709717,114.640177,526.918175,34.24409,26.89321,28.141207,25.645212,7.877595,0.99074,17531.92007,1700.771965,2268.838947,1701.271965,1827.661053,10.116386,74.803688,414231.3625,1523.576577,271.880894,1240.575195,146.504375,522.749753,34.014858,27.487941,28.493384,26.482499,359.345892,0.99466,26616.20042,1447.167278,1456.070867,1447.667278,2640.429133,10.122992,74.892098,2311637.823,2059.219066,1122.579846,4231.314941,817.574636,527.16913,34.377188,28.166638,28.989836,27.343441,11.017652,0.99603,746351.8737,1932.301945,2378.280178,1932.801945,1718.219822,10.110075,74.791369,2840927.543,2181.957463,1302.008674,5304.31543,1004.772581,523.884573,33.906843,27.766134,28.825988,26.706279,358.284418,0.994168,1183587.567,2762.489624,1569.554225,2762.989624,2526.945775,10.086681,74.876803,512795.211,1547.520707,331.365654,1431.810303,181.364206,515.971098,34.288128,27.708413,28.381009,27.035817,349.41259,0.997293,39103.97637
elp1m008-fa05-20201118-0431-e91.fits,59,0,59172.93595,2459172.936,2459172.938461,1.501713,38.634543,30,53,80,0.090516,0.057226,0.082131,0.057565,0.073261,0.689583,1.005543,0.099481,0.00028,0.000266,0.000278,0.000268,0.000273,0.000825,0.0012,0.000306,323.211469,215.487843,295.839862,214.769596,268.614662,835.427002,837.643862,324.579807,5649241.506,3370.532829,1998.755191,2038.879179,1999.255191,2057.620821,10.10804,74.827988,511346.7001,2827.433388,1552.385876,329.394069,1461.650513,180.8519,519.099652,9584,33.710319,27.798279,28.868107,26.728452,358.490221,0.994077,39581.01018,1859.450399,1925.00269,1859.950399,2171.49731,10.111819,74.840617,323282.6494,1487.785318,217.291195,1106.959351,114.337848,518.896311,33.732613,27.679835,29.393877,25.965792,1.865532,0.984714,15958.17865,1888.404779,1753.6853,1888.904779,2342.8147,10.110926,74.859099,463980.1177,1543.724479,300.558891,1336.009155,164.099398,521.195182,34.025309,28.198365,29.027357,27.369373,8.243866,0.996247,30829.32045,1681.069376,1708.818842,1681.569376,2387.681158,10.116632,74.864385,325198.6046,1501.691794,216.554826,1140.840698,115.015479,524.381245,33.584128,26.719322,28.245344,25.193301,3.735228,0.986814,18216.52464,1700.62382,2268.837335,1701.12382,1827.662665,10.116378,74.803728,413867.1015,1520.830903,272.132228,1342.397095,146.375544,520.725882,33.654223,27.347357,28.757472,25.937243,0.727415,0.989414,27444.32528,1447.036406,1456.12959,1447.536406,2640.37041,10.122982,74.892185,2305669.834,2054.914707,1122.027024,4527.483398,815.463892,524.144869,34.027712,27.951709,28.863745,27.039674,8.3693,0.995366,776984.2656,1932.164644,2378.275067,1932.664644,1718.224933,10.110064,74.791398,2832427.59,2178.675644,1300.068506,5538.287598,1001.766337,522.086166,33.380241,27.548402,28.71367,26.383135,357.88376,0.99283,1228950.339,2762.380787,1569.587982,2762.880787,2526.912018,10.086652,74.876854,511144.0818,1546.347158,330.549372,1487.417725,180.780238,513.369639,33.916054,27.493184,28.332037,26.654331,350.721294,0.995864,40485.64272
elp1m008-fa05-20201118-0432-e91.fits,60,0,59172.93731,2459172.937,2459172.939815,1.498927,38.555143,30,53,80,0.089877,0.056808,0.081894,0.057441,0.073294,0.689438,1.002873,0.100347,0.000278,0.000263,0.000274,0.000265,0.000271,0.00082,0.001188,0.000303,323.853604,215.709508,298.524367,216.89582,270.404369,841.102423,844.062019,331.373412,5647345.628,3344.548685,1998.594687,2038.952136,1999.094687,2057.547864,10.108069,74.827981,507566.4754,2827.433388,1538.174349,329.979807,1452.006958,179.514919,507.726845,10233,33.626472,27.798793,28.806276,26.791309,6.016746,0.994522,38760.37174,1859.404336,1925.221425,1859.904336,2171.278575,10.111842,74.840594,320815.1816,1475.069571,217.49156,1104.71167,113.46516,506.41315,33.792802,27.606529,29.147446,26.065612,6.328145,0.986991,15948.38458,1888.236019,1753.81825,1888.736019,2342.68175,10.110952,74.859077,462481.0467,1524.819594,303.30214,1347.194092,163.56921,508.458224,33.837533,28.069349,28.848125,27.290573,15.641601,0.995791,31058.71108,1680.938263,1709.035423,1681.438263,2387.464577,10.116653,74.86436,324390.1108,1483.213144,218.707683,1118.238281,114.729532,511.328877,33.549061,26.572776,28.004126,25.141426,7.756773,0.987572,18296.7002,1700.409841,2269.039706,1700.909841,1827.460294,10.116407,74.803727,413918.1128,1510.981654,273.939867,1319.859497,146.393586,507.926798,33.507598,27.124438,28.136549,26.112326,4.773178,0.994289,27605.54882,1446.829759,1456.219028,1447.329759,2640.280972,10.123001,74.89217,2304609.262,2043.291852,1127.890399,4495.110352,815.088791,511.996528,34.029701,27.828347,28.611861,27.044833,16.172164,0.995565,774412.502,1931.995419,2378.467942,1932.495419,1718.032058,10.110096,74.791396,2827723.459,2164.419424,1306.458179,5529.014648,1000.102592,509.141048,33.404723,27.470086,28.533226,26.406945,4.246037,0.993893,1221335.701,2762.086656,1569.512402,2762.586656,2526.987598,10.086689,74.876817,515012.9072,1525.205846,337.667803,1818.503052,182.148555,501.830116,34.05871,27.333632,28.066983,26.600281,359.038154,0.997122,41415.82449
elp1m008-fa05-20201118-0433-e91.fits,61,0,59172.93865,2459172.939,2459172.941159,1.496202,38.394452,30,53,80,0.090696,0.05627,0.081963,0.058342,0.073541,0.688651,1.008436,0.099008,0.000277,0.000262,0.000273,0.000264,0.000269,0.000818,0.001195,0.000302,327.711185,214.874981,300.122948,220.706074,273.05196,841.520204,843.947222,327.549961,5652888.977,3346.728207,1998.512753,2038.907514,1999.012753,2057.592486,10.108092,74.827975,512695.4536,2827.433388,1534.745402,334.058961,1497.332275,181.328924,503.648527,9634,33.476262,27.684522,28.950607,26.418436,355.498342,0.99146,40322.15489,1859.036945,1925.036352,1859.536945,2171.463648,10.111872,74.840591,318086.7443,1468.30669,216.635085,1091.649658,112.500173,503.7503,33.541529,27.169699,29.195835,25.143563,358.609358,0.977949,16280.4968,1887.970941,1753.732632,1888.470941,2342.767368,10.11098,74.859051,463330.3051,1519.235965,304.975867,1347.206543,163.869574,505.199831,33.665417,27.987051,29.053323,26.920779,4.368683,0.994074,31743.07382,1680.682398,1708.822691,1681.182398,2387.677309,10.116678,74.864337,329801.7291,1481.491326,222.614688,1140.986328,116.643501,507.945632,33.623651,26.716285,28.546516,24.886054,359.114042,0.981385,18869.01455,1700.120874,2268.963699,1700.620874,1827.536301,10.116428,74.803732,415716.3338,1502.455428,276.691292,1332.729126,147.029577,504.458425,33.486007,27.128604,28.424264,25.832944,356.568989,0.990786,28493.72544,1446.66183,1456.141144,1447.16183,2640.358856,10.123021,74.892105,2305312.246,2042.272381,1128.797641,4695.410156,815.337421,509.269252,33.850828,27.812921,28.889349,26.736492,4.636824,0.993867,791581.5041,1931.777446,2378.358454,1932.277446,1718.141546,10.110118,74.79142,2838316.059,2167.808764,1309.301866,5997.383301,1003.848957,505.933263,33.21001,27.397242,28.7741,26.020385,355.577929,0.989705,1260745.178,2762.168105,1569.778792,2762.668105,2526.721208,10.086726,74.876768,509260.6726,1526.538037,333.604968,1459.488647,180.114119,497.848399,33.746774,27.307501,28.562603,26.0524,351.514017,0.990802,41427.55627
elp1m008-fa05-20201118-0434-e91.fits,62,0,59172.94,2459172.94,2459172.942505,1.493506,34.7151,30,53,80,0.090193,0.057374,0.082053,0.058243,0.07302,0.688961,1.004017,0.100204,0.000276,0.000262,0.000272,0.000263,0.000268,0.000817,0.001187,0.000302,327.04387,219.082555,301.198553,221.359488,272.172872,843.134558,846.023329,331.766672,5638700.001,3331.372318,1998.543807,2038.91882,1999.043807,2057.58118,10.108033,74.828019,508572.3718,2827.433388,1525.754457,333.325175,1396.683838,179.870682,497.546475,9661,1.16772,27.873151,28.624611,27.121691,339.324808,0.994848,38927.69722,1859.111396,1925.024625,1859.611396,2171.475375,10.111816,74.84065,323516.3059,1464.264714,220.941134,1090.000244,114.420487,496.326218,34.06808,27.757112,29.137608,26.376616,349.190731,0.988608,15995.55756,1887.939987,1753.791332,1888.439987,2342.708668,10.110927,74.859124,462673.8522,1511.592227,306.083773,1290.008179,163.637401,498.53378,34.03223,28.187536,28.906885,27.468187,348.077285,0.99689,30944.30768,1680.701254,1708.771529,1681.201254,2387.728471,10.11663,74.864425,328416.9977,1470.894018,223.277132,1097.806641,116.153752,501.679506,34.011036,27.035853,27.9757,26.096006,347.867419,0.994198,18127.00305,1700.191877,2268.877981,1700.691877,1827.622019,10.116376,74.803755,411737.9051,1493.094764,275.761402,1238.341187,145.622495,498.212083,33.7503,27.117562,27.918752,26.316372,342.388619,0.994777,27959.60012,1446.609061,1456.043308,1447.109061,2640.456692,10.122983,74.892227,2300138.497,2034.5429,1130.543129,4386.650879,813.507581,501.718488,34.380556,27.937167,28.547417,27.326916,346.950609,0.997636,773318.5692,1931.748588,2378.320452,1932.248588,1718.179548,10.110062,74.791427,2825001.032,2156.563736,1309.954807,5492.128418,999.13973,499.674668,33.734372,27.584027,28.473807,26.694247,341.692623,0.993553,1225780.825,2762.133041,1569.727079,2762.633041,2526.772921,10.086646,74.876885,513560.4722,1519.180556,338.050978,1416.854736,181.634862,490.856771,34.182053,27.628197,28.281702,26.974692,332.219743,0.99301,40776.01442
elp1m008-fa05-20201118-0435-e91.fits,63,0,59172.94134,2459172.941,2459172.943845,1.49085,33.704207,30,53,80,0.090163,0.057141,0.081581,0.05796,0.073269,0.690735,1.002081,0.100036,0.000275,0.000262,0.000272,0.000263,0.000268,0.000818,0.001183,0.000302,327.357861,218.214494,299.652343,220.655002,273.132395,844.19464,846.781745,330.846182,5655364.438,3338.757519,1998.436233,2039.061035,1998.936233,2057.438965,10.108027,74.827955,509903.3803,2827.433388,1528.267072,333.648084,1471.604858,180.34143,499.222619,9530,33.329779,27.401126,28.368504,26.433749,351.716212,0.994587,41930.52275,1858.877897,1925.137466,1859.377897,2171.362534,10.111814,74.840593,323155.6141,1468.567769,220.048145,1121.290771,114.292919,499.103775,1.57425,27.211738,28.818565,25.60491,357.92614,0.986077,17196.56944,1887.909989,1753.930035,1888.409989,2342.569965,10.110918,74.859065,461370.3841,1515.401318,304.454258,1370.127808,163.176394,501.06292,33.506992,27.648042,28.365396,26.930688,359.834038,0.997311,32895.11796,1680.603786,1708.87079,1681.103786,2387.62921,10.116624,74.864374,327783.1395,1472.842366,222.551406,1193.398071,115.929571,503.397293,33.320556,26.406391,27.811767,25.001015,3.081258,0.988603,19426.20803,1700.200716,2268.924214,1700.700716,1827.575786,10.116369,74.803704,414364.4773,1497.229907,276.754075,1295.140747,146.551455,499.693558,33.231089,26.687526,27.805458,25.569594,353.084203,0.992582,29633.66728,1446.628935,1456.266829,1447.128935,2640.233171,10.122973,74.892169,2310449.912,2038.061948,1133.650483,4724.616699,817.154498,503.31962,33.583945,27.412665,28.247743,26.577587,3.316822,0.996245,837111.0048,1931.711316,2378.399929,1932.211316,1718.100071,10.110056,74.791368,2830620.909,2159.966243,1310.493124,5794.548828,1001.127355,502.015692,33.039799,27.01771,28.113298,25.922121,354.300819,0.993178,1313069.027,2762.103059,1569.837498,2762.603059,2526.662502,10.086634,74.876817,514293.6171,1525.828003,337.058709,1485.761841,181.894159,494.654629,33.332143,27.065225,27.891423,26.239026,347.16274,0.99542,43828.65062
elp1m008-fa05-20201118-0436-e91.fits,64,0,59172.94268,2459172.943,2459172.945190,1.488238,29.754859,30,53,80,0.089912,0.057126,0.081658,0.057793,0.073203,0.687772,1.007022,0.099805,0.000272,0.000257,0.000269,0.000259,0.000265,0.000808,0.001179,0.000298,330.458065,222.036375,304.090162,223.218849,276.569664,851.26588,853.938369,334.757745,5665256.099,3315.243188,1998.175104,2039.179416,1998.675104,2057.320584,10.108098,74.827913,509376.2322,2827.433388,1512.328607,336.815841,1452.133057,180.154989,485.539011,9690,33.25639,27.211209,28.3957,26.026718,353.828888,0.992088,41959.42879,1858.807088,1925.285489,1859.307088,2171.214511,10.111878,74.840544,323631.2864,1445.203675,223.934724,1108.735962,114.461153,484.455097,1.88125,27.161917,28.989021,25.334813,354.921872,0.981488,17047.92244,1887.76624,1753.978561,1888.26624,2342.521439,10.110985,74.859022,462611.1588,1497.015415,309.022308,1340.153442,163.615228,486.104849,33.47669,27.724079,28.752909,26.695249,359.266693,0.994503,32619.3469,1680.558831,1709.0312,1681.058831,2387.4688,10.116686,74.864318,327412.3252,1454.209637,225.147954,1129.862549,115.798422,488.989043,2.150973,26.381895,27.961745,24.802045,356.450152,0.985537,19200.68846,1700.143782,2269.194927,1700.643782,1827.305073,10.116432,74.803651,414715.9098,1479.729705,280.264638,1312.20813,146.675749,485.792344,33.156198,26.724256,28.005546,25.442965,351.845712,0.990064,29353.65248,1446.472248,1456.402996,1446.972248,2640.097004,10.123037,74.89211,2308607.583,2022.599979,1141.405917,4598.589844,816.502908,489.14311,33.744403,27.442113,28.479121,26.405106,359.050676,0.994298,826280.1223,1931.576161,2378.566299,1932.076161,1717.933701,10.110123,74.791328,2842538.955,2151.325339,1321.296646,5903.860352,1005.342501,487.360601,33.107724,27.068608,28.321149,25.816067,350.950891,0.990561,1309935.609,2761.976682,1570.025808,2762.476682,2526.474192,10.086706,74.876752,514109.561,1507.224603,341.096848,1436.954834,181.829062,481.13265,33.561036,26.88173,27.808711,25.954748,341.163693,0.992426,43668.37498
elp1m008-fa05-20201118-0437-e91.fits,65,0,59172.94403,2459172.944,2459172.946538,1.485644,36.534302,30,53,80,0.089953,0.056487,0.0814,0.058294,0.073011,0.688963,1.001659,0.100915,0.000269,0.000254,0.000264,0.000255,0.00026,0.000802,0.001162,0.000295,335.008141,222.705044,307.761268,228.406482,280.39026,858.709349,862.080262,342.590764,5669853.774,3288.040777,1998.129369,2039.734001,1998.629369,2056.765999,10.108028,74.827942,510018.8837,2827.433388,1493.400654,341.515107,1463.314941,180.382281,468.630291,9617,32.610221,26.85886,28.090173,25.627547,2.446488,0.991567,44182.22745,1858.610243,1925.781202,1859.110243,2170.718798,10.111814,74.840577,320275.4906,1426.070949,224.585944,1076.579956,113.274283,468.202367,32.787718,26.751361,28.683621,24.819101,4.915993,0.978727,17693.42253,1887.506694,1754.564212,1888.006694,2341.935788,10.110924,74.859048,461525.9335,1475.545694,312.78322,1347.930054,163.231408,469.120237,32.92694,27.142949,28.248066,26.037831,9.603336,0.992589,34134.11749,1680.232156,1709.592524,1680.732156,2386.907476,10.116627,74.86434,330519.6637,1434.317388,230.436908,1137.682129,116.897418,471.109271,32.77789,25.90597,27.593956,24.217985,5.562618,0.98251,20460.14013,1699.743878,2269.501925,1700.243878,1826.998075,10.116371,74.803698,413963.4445,1456.734805,284.172138,1306.057251,146.409619,468.251668,32.492235,26.265774,27.706592,24.824956,2.337786,0.987956,30935.03505,1446.180858,1456.894597,1446.680858,2639.605403,10.12298,74.892134,2312849.999,2010.131426,1150.596409,4695.252441,818.003356,471.94131,33.172763,27.074377,28.220892,25.927862,9.514935,0.992002,862357.5372,1931.383961,2379.145358,1931.883961,1717.354642,10.110055,74.791352,2837276.476,2134.642318,1329.157795,5708.996094,1003.48128,469.891676,32.56825,26.699157,28.125905,25.272409,1.198046,0.988623,1364762.198,2761.695653,1570.548841,2762.195653,2525.951159,10.086645,74.876812,519727.298,1487.913297,349.299451,1950.286621,183.81593,462.96467,33.183538,26.748206,27.82264,25.673772,352.660044,0.993125,45874.5783
elp1m008-fa05-20201118-0438-e91.fits,66,0,59172.94538,2459172.945,2459172.947884,1.483101,33.895256,30,53,80,0.090153,0.056839,0.081253,0.057875,0.073555,0.691689,1.002777,0.099423,0.000267,0.000253,0.000264,0.000254,0.00026,0.000804,0.001161,0.000293,337.36986,224.793313,308.194744,227.502859,282.774323,860.389103,863.369089,339.311632,5665022.798,3280.043739,1997.941437,2039.150015,1998.441437,2057.349985,10.108049,74.827933,510716.2053,2827.433388,1484.655069,343.996539,1522.048096,180.628908,464.443846,9567,33.16216,27.181463,28.239728,26.123199,346.764101,0.992456,42889.14457,1858.615415,1925.292393,1859.115415,2171.207607,10.111829,74.840559,321993.6185,1420.214061,226.721892,1167.874756,113.881947,463.504322,33.274352,26.997919,28.511685,25.484153,349.735448,0.985751,17395.75763,1887.476768,1754.073335,1887.976768,2342.426665,10.110939,74.85903,460298.656,1469.560594,313.221964,1381.936768,162.797348,466.691656,33.317457,27.359182,28.179526,26.538838,352.133452,0.996125,34076.30193,1680.174489,1709.051517,1680.674489,2387.448483,10.116643,74.864331,327862.941,1428.580229,229.502645,1148.404175,115.957795,468.889408,1.572165,26.063785,27.564233,24.563338,355.833243,0.986548,19970.45568,1699.669721,2269.137963,1700.169721,1827.362037,10.116389,74.803669,416692.8036,1453.703002,286.642322,1325.673462,147.374932,464.836928,33.193856,26.653636,27.732194,25.575077,348.464814,0.992287,30158.33464,1446.146844,1456.389765,1446.646844,2640.110235,10.122993,74.892125,2316284.956,2006.707126,1154.271556,4862.005859,819.218223,469.038472,33.61326,27.294104,28.103933,26.484275,351.724527,0.996174,850614.7612,1931.25979,2378.574794,1931.75979,1717.925206,10.110075,74.791342,2836438.873,2130.003283,1331.65939,6137.526855,1003.185039,467.10721,33.043747,26.907483,27.972864,25.842103,345.459254,0.991815,1340555.521,2761.72369,1569.989856,2762.22369,2526.510144,10.086658,74.876787,512298.9698,1481.519305,345.792976,1496.379272,181.188696,459.260136,33.450751,26.793679,27.657276,25.930083,336.164762,0.990855,44299.60125
elp1m008-fa05-20201118-0439-e91.fits,67,0,59172.94672,2459172.947,2459172.949225,1.480602,29.249309,30,53,80,0.090206,0.056653,0.081431,0.058424,0.073248,0.689827,1.00041,0.100926,0.000267,0.000252,0.000263,0.000254,0.00026,0.000801,0.001157,0.000293,337.646035,224.807663,309.057353,229.963558,282.169257,861.366215,864.765617,344.913349,5659128.775,3271.955592,1997.84644,2039.26383,1998.34644,2057.23617,10.108025,74.828031,510486.7741,2827.433388,1482.810132,344.269818,1395.159302,180.547763,459.333222,9745,32.736306,27.185548,28.246238,26.124858,350.473997,0.993205,41428.59671,1858.390493,1925.178216,1858.890493,2171.321784,10.111808,74.840678,320604.4206,1414.029671,226.731042,1083.663574,113.390618,459.873585,32.898778,27.138354,28.722833,25.553875,2.476005,0.986355,16542.26008,1887.288806,1754.077961,1887.788806,2342.422039,10.110918,74.859133,460830.7129,1467.086768,314.112787,1336.541382,162.985524,461.803205,1.594662,27.626592,28.429168,26.824015,4.37426,0.99655,32150.17218,1679.772343,1709.126684,1680.272343,2387.373316,10.116628,74.864422,330628.3055,1424.977287,232.023562,1085.469727,116.935843,463.980498,32.891314,26.454894,27.551992,25.357795,0.693195,0.99314,19301.52149,1699.495498,2269.113749,1699.995498,1827.386251,10.116366,74.803781,414517.5691,1449.357279,286.000957,1273.557129,146.6056,460.614648,1.234896,26.684978,27.849544,25.520411,356.867302,0.992319,29155.32913,1445.971696,1456.338173,1446.471696,2640.161827,10.122972,74.89222,2310190.03,2001.037563,1154.496084,4588.198242,817.062584,464.713243,33.235027,27.363211,28.199703,26.52672,2.990135,0.996228,821765.8674,1931.063704,2378.645775,1931.563704,1717.854225,10.110052,74.79145,2830143.92,2127.444865,1330.301888,5551.658691,1000.958655,462.341703,32.688961,26.983252,28.085876,25.880629,353.503054,0.992989,1290328.859,2761.383903,1570.174726,2761.883903,2526.325274,10.086647,74.876883,518794.8242,1474.964547,351.733759,1485.614868,183.486135,454.088837,32.819275,26.94825,27.86067,26.035829,345.707817,0.994067,43616.82198
elp1m008-fa05-20201118-0440-e91.fits,68,0,59172.94806,2459172.948,2459172.950568,1.478133,36.184891,30,53,80,0.089688,0.056874,0.081418,0.05826,0.073324,0.691684,1.002063,0.09964,0.000264,0.00025,0.000261,0.000252,0.000257,0.0008,0.001154,0.00029,339.421547,227.517908,311.672362,231.22731,285.230237,864.825757,868.296653,344.00257,5644128.385,3249.594996,1997.641569,2038.73963,1998.141569,2057.76037,10.108034,74.827995,506212.7369,2827.433388,1462.643299,346.094456,1473.561401,179.036132,447.034458,9676,32.430544,26.784181,27.837533,25.730829,0.41558,0.993831,44544.4211,1858.388505,1924.885073,1858.888505,2171.614927,10.111812,74.840619,321005.499,1398.744798,229.495401,1095.8573,113.532471,446.258287,32.558718,26.720945,28.258863,25.183028,3.407798,0.986649,17993.09297,1887.074519,1753.685912,1887.574519,2342.814088,10.110927,74.859087,459531.4381,1450.473017,316.814882,1388.345703,162.526,448.964997,32.605228,27.247809,27.971287,26.52433,14.378571,0.996336,34892.06859,1679.890301,1708.659519,1680.390301,2387.840481,10.116628,74.864386,328825.8886,1409.430977,233.304003,1178.124878,116.298368,450.638598,32.551275,26.032297,27.479994,24.584599,5.943768,0.987161,20524.99729,1699.382726,2268.68314,1699.882726,1827.81686,10.116373,74.803734,413852.8794,1431.244669,289.155927,1292.382568,146.370514,447.93253,32.330264,26.341654,27.454431,25.228877,3.430833,0.992784,31101.05903,1445.84023,1455.951223,1446.34023,2640.548777,10.12298,74.892181,2307731.998,1991.417756,1158.838717,5020.825684,816.193233,451.536438,32.742818,27.056785,27.856375,26.257195,11.592081,0.995873,885697.0042,1930.890053,2378.160417,1931.390053,1718.339583,10.110061,74.791405,2824971.85,2113.672026,1336.523271,6085.089355,999.129409,449.652694,32.328745,26.685879,27.769864,25.601894,359.84063,0.993422,1378126.917,2761.215809,1569.563388,2761.715809,2526.936612,10.086651,74.876859,511424.5369,1458.257017,350.709464,1470.814087,180.879429,441.96572,32.682225,26.621235,27.515779,25.726691,352.695508,0.995187,46016.69166
