Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_MOBS,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4
coj1m003-fa19-20200803-0373-e91.fits,194,0,59065.291852,2459065.291852,2459065.293426,1.074012,44.756614,31,55,83,0.824892,4.017958,0.174147,0.053703,0.000247,0.00233,0.000109,0.000067,3338.281577,1724.741736,1604.502803,800.781843,27555925.01,5687.51704,2040.691035,2043.367401,2041.191035,2053.132599,3.310791,-42.641857,22730654.42,3019.07054,4934.846349,4606.152413,40236.05859,7529.023955,414.415211,10339,29.918203,24.41492,24.579635,24.250205,40.938748,0.990881,349.306565,3516.604521,2708.184293,3517.104521,1388.315707,3.325213,-42.569867,22064463.14,4865.905697,4534.502827,43108.08984,7308.362904,413.381172,47.991372,36.486199,47.452293,25.520105,346.332364,0.614845,322.986904,3584.184128,2099.967827,3584.684128,1996.532173,3.32589,-42.635503,4087038.383,2383.193149,1714.94215,8124.166992,1353.740606,408.367972,29.748033,33.899107,43.89308,23.905134,11.612976,0.65152,335.034261,2807.018644,2606.814882,2807.518644,1489.685118,3.31828,-42.580968,1404423.492,1729.509246,812.035839,3024.827881,465.18406,406.713642,26.837032,25.950501,24.482572,27.41843,58.971088,0.942079,320.493968
coj1m003-fa19-20200803-0374-e91.fits,195,0,59065.292502,2459065.292502,2459065.294076,1.072861,44.927498,31,55,83,0.824264,4.022816,0.173862,0.053719,0.000247,0.002331,0.000108,0.000067,3338.953121,1725.658882,1604.655383,802.344043,27561784.3,5685.825712,2040.691035,2043.367401,2041.191035,2053.132599,3.310805,-42.641782,22718190.87,3019.07054,4932.524604,4605.793726,38753.34375,7524.895683,412.662165,10422,30.065518,24.293373,24.525344,24.061403,38.526442,0.992736,375.9073,3516.604521,2708.184293,3517.104521,1388.315707,3.325225,-42.56988,22074466.92,4866.264539,4536.22419,40450.85156,7311.676433,411.837394,48.064343,36.410922,47.633135,25.18871,347.476899,0.613894,367.382273,3584.184128,2099.967827,3584.684128,1996.532173,3.325899,-42.635499,4082199.975,2380.302375,1714.992187,7971.558105,1352.137991,407.207933,30.111433,34.039886,44.046723,24.03305,12.318233,0.645528,348.144104,2807.018644,2606.814882,2807.518644,1489.685118,3.318294,-42.580946,1405117.405,1726.917506,813.656356,2915.056396,465.413903,404.968239,26.712086,26.257328,24.535655,27.979001,60.074254,0.932406,348.037401
coj1m003-fa19-20200803-0375-e91.fits,196,0,59065.293157,2459065.293157,2459065.294731,1.071704,44.810267,31,55,83,0.822575,4.030314,0.173518,0.053667,0.000246,0.002334,0.000108,0.000067,3341.420484,1726.554472,1605.01824,803.257631,27628636.82,5691.973801,2040.691035,2043.367401,2041.191035,2053.132599,3.310788,-42.641857,22726635.79,3019.07054,4933.397268,4606.690797,40142.1875,7527.692873,411.184806,10204,29.701782,24.347065,24.470553,24.223577,41.888573,0.991243,352.953797,3516.604521,2708.184293,3517.104521,1388.315707,3.325214,-42.569865,22136208.75,4872.411217,4543.173342,42359.07813,7332.127042,410.569963,47.885763,36.384442,47.410248,25.358636,346.55795,0.612668,338.775089,3584.184128,2099.967827,3584.684128,1996.532173,3.32589,-42.635515,4085206.843,2381.966229,1715.056576,8220.803711,1353.133949,405.490082,29.933874,33.855716,43.833428,23.878005,11.665687,0.651172,328.023834,2807.018644,2606.814882,2807.518644,1489.685118,3.31828,-42.580962,1407221.226,1727.544955,814.578644,2906.68335,466.110748,403.050068,26.792151,26.006173,24.375872,27.636475,60.483964,0.941093,352.457561
coj1m003-fa19-20200803-0376-e91.fits,197,0,59065.293822,2459065.293822,2459065.295396,1.070562,44.889814,31,55,83,0.826492,4.014879,0.174062,0.053908,0.000247,0.002325,0.000108,0.000067,3339.801057,1727.139047,1605.266731,804.620813,27518644.6,5679.489651,2040.691035,2043.367401,2041.191035,2053.132599,3.310704,-42.642204,22743938.73,3019.07054,4933.714241,4609.901916,38426.80469,7533.424089,409.603486,10344,30.187447,24.398484,24.593367,24.203601,39.409308,0.993214,378.382212,3516.604521,2708.184293,3517.104521,1388.315707,3.325168,-42.570873,22031245.07,4860.872103,4532.364686,40610.55469,7297.360155,409.407324,48.102517,36.431503,47.588307,25.274699,347.354711,0.616435,358.747062,3584.184128,2099.967827,3584.684128,1996.532173,3.325818,-42.6366,4079813.41,2377.665591,1715.890336,7807.595703,1351.347494,404.049151,30.161087,34.056784,44.018986,24.094581,12.245709,0.649292,359.168355,2807.018644,2606.814882,2807.518644,1489.685118,3.318224,-42.581637,1407586.123,1724.885917,816.045925,2803.340088,466.231611,401.852377,26.297937,26.300664,24.572722,28.028606,60.548156,0.935829,376.310538
coj1m003-fa19-20200803-0377-e91.fits,198,0,59065.294486,2459065.294486,2459065.296060,1.069438,44.068158,31,55,83,0.822503,4.027832,0.173743,0.053594,0.000246,0.002327,0.000108,0.000067,3343.531192,1730.811076,1609.311316,804.797798,27630512.12,5687.21955,2040.691035,2043.367401,2041.191035,2053.132599,3.310751,-42.641965,22726168.02,3019.07054,4931.388801,4608.472164,37707.02344,7527.537936,408.090356,10400,30.034547,24.687776,25.004598,24.370953,37.064105,0.991195,387.086838,3516.604521,2708.184293,3517.104521,1388.315707,3.325224,-42.56975,22135000.17,4870.89137,4544.342808,39490.84375,7331.726727,407.662071,47.714927,36.139965,46.715639,25.564291,346.607009,0.635307,374.567589,3584.184128,2099.967827,3584.684128,1996.532173,3.325902,-42.635616,4090000.619,2377.667544,1720.173466,7828.985352,1354.721781,401.426401,26.937885,33.712794,43.149803,24.275785,12.439521,0.672501,351.126109,2807.018644,2606.814882,2807.518644,1489.685118,3.318267,-42.580878,1405511.331,1722.086093,816.167865,2800.643555,465.544383,400.397096,26.695459,26.145483,24.269276,28.02169,63.719056,0.944831,370.830456
coj1m003-fa19-20200803-0378-e91.fits,199,0,59065.295139,2459065.295139,2459065.296713,1.068333,45.000867,31,55,83,0.828645,4.001621,0.174692,0.053987,0.000248,0.002317,0.000109,0.000067,3335.709049,1727.263098,1605.102729,805.061449,27405893.65,5666.444727,2040.691035,2043.367401,2041.191035,2053.132599,3.310793,-42.641729,22709749.21,3019.07054,4929.748239,4606.675252,36863.00391,7522.099569,407.432915,10473,30.36463,24.734154,24.950813,24.517495,39.101714,0.992658,395.288496,3516.604521,2708.184293,3517.104521,1388.315707,3.325218,-42.569808,21926490.82,4849.070962,4521.792111,38263.63281,7262.662642,406.099145,48.164126,36.406985,47.238857,25.575113,347.297907,0.633767,388.060312,3584.184128,2099.967827,3584.684128,1996.532173,3.325892,-42.635447,4075614.24,2374.778983,1716.207811,7481.815918,1349.956613,401.082638,30.128975,34.120117,43.826353,24.413881,12.368258,0.664149,378.117223,2807.018644,2606.814882,2807.518644,1489.685118,3.318285,-42.580876,1403788.582,1719.16591,816.552128,2712.476807,464.973761,398.885331,27.277579,26.551861,24.844404,28.259319,60.64743,0.939199,389.012848
coj1m003-fa19-20200803-0379-e91.fits,200,0,59065.295789,2459065.295789,2459065.297363,1.067249,44.888138,31,55,83,0.825526,4.018363,0.173904,0.053881,0.000247,0.002324,0.000108,0.000067,3340.693772,1728.736239,1606.080325,806.23575,27530746.06,5677.815833,2040.691035,2043.367401,2041.191035,2053.132599,3.310768,-42.641914,22727348.25,3019.07054,4930.880748,4609.186352,36380.36719,7527.928859,406.619113,10300,29.966184,24.777721,24.881834,24.673609,42.514542,0.990594,411.246289,3516.604521,2708.184293,3517.104521,1388.315707,3.325264,-42.569456,22044744.75,4861.116309,4534.914072,39638.84766,7301.831627,404.899574,47.972617,36.370956,47.015357,25.726555,346.534669,0.634308,368.38149,3584.184128,2099.967827,3584.684128,1996.532173,3.325948,-42.63544,4078447.935,2375.751775,1716.697838,7460.229492,1350.895211,400.259691,29.638648,33.896735,43.488774,24.304696,11.934156,0.67167,384.175717,2807.018644,2606.814882,2807.518644,1489.685118,3.318295,-42.580656,1407553.376,1721.320531,817.717183,2768.436035,466.220765,398.325924,26.974234,26.224265,24.46605,27.98248,61.75029,0.941506,378.245264
coj1m003-fa19-20200803-0380-e91.fits,201,0,59065.296452,2459065.296452,2459065.298026,1.066166,44.713472,31,55,83,0.824358,4.026063,0.173706,0.053702,0.000246,0.002324,0.000108,0.000066,3345.137033,1732.221603,1609.255492,807.561604,27597231.52,5680.234567,2040.691035,2043.367401,2041.191035,2053.132599,3.31075,-42.64199,22749990.16,3019.07054,4932.160425,4612.581142,39618.79297,7535.428491,403.713558,10458,30.045405,24.519752,24.882649,24.156856,35.724255,0.991348,352.946929,3516.604521,2708.184293,3517.104521,1388.315707,3.325221,-42.569768,22106407.03,4866.016042,4543.019759,40528.01953,7322.255884,403.601915,47.629938,36.178891,47.130036,25.227746,347.436277,0.62479,358.956461,3584.184128,2099.967827,3584.684128,1996.532173,3.3259,-42.635627,4084331.639,2374.47661,1720.097651,7693.92627,1352.844058,398.426137,29.626855,33.904247,43.589015,24.219479,12.792248,0.657046,366.673589,2807.018644,2606.814882,2807.518644,1489.685118,3.318265,-42.580901,1406492.854,1717.210951,819.056537,2829.259277,465.86949,396.335545,26.663553,26.359506,24.552662,28.166349,61.632407,0.938115,362.16257
coj1m003-fa19-20200803-0381-e91.fits,202,0,59065.297107,2459065.297107,2459065.298681,1.065105,44.707631,31,55,83,0.824541,4.023325,0.173718,0.053813,0.000246,0.002321,0.000108,0.000067,3345.92361,1733.604904,1610.15456,809.142748,27596612.68,5678.875148,2040.691035,2043.367401,2041.191035,2053.132599,3.310772,-42.641985,22754527.22,3019.07054,4931.903505,4613.741368,40079.87891,7536.931291,403.143692,10433,29.939395,24.430482,24.658854,24.20211,38.759628,0.992517,349.053389,3516.604521,2708.184293,3517.104521,1388.315707,3.325248,-42.570097,22102918.14,4865.149223,4543.112065,41880.64453,7321.100266,402.096971,47.81182,36.348435,47.37244,25.324431,347.204653,0.620671,339.394253,3584.184128,2099.967827,3584.684128,1996.532173,3.325915,-42.635938,4084476.842,2373.091502,1721.162811,8050.57959,1352.892153,397.304396,29.662181,33.941881,43.856531,24.027232,12.224527,0.650357,338.388382,2807.018644,2606.814882,2807.518644,1489.685118,3.318293,-42.581081,1409217.705,1717.085525,820.70327,2931.30957,466.772037,395.312222,26.703656,26.238492,24.50422,27.972764,60.761343,0.936628,339.844935
coj1m003-fa19-20200803-0382-e91.fits,203,0,59065.297760,2459065.297760,2459065.299335,1.064056,44.592122,31,55,83,0.824364,4.016066,0.174348,0.053625,0.000246,0.002313,0.000108,0.000066,3346.207539,1736.380653,1613.829936,808.268987,27597761.51,5677.42851,2040.691035,2043.367401,2041.191035,2053.132599,3.310751,-42.641979,22750597.96,3019.07054,4931.573386,4613.253453,38535.57422,7535.629809,401.675262,10513,29.914244,24.716731,24.893321,24.540141,40.583287,0.991342,369.81361,3516.604521,2708.184293,3517.104521,1388.315707,3.325221,-42.56974,22095887.66,4864.175521,4542.576139,40022.40234,7318.771576,400.840825,47.853393,36.28751,46.977388,25.597632,346.336797,0.627623,365.87433,3584.184128,2099.967827,3584.684128,1996.532173,3.325901,-42.635597,4097264.696,2374.298702,1725.673645,7605.353027,1357.127845,395.517315,29.689486,33.812112,43.441634,24.182589,11.986457,0.667537,374.456816,2807.018644,2606.814882,2807.518644,1489.685118,3.318265,-42.580882,1404609.161,1713.387481,819.784886,2780.270264,465.245559,393.910074,26.203735,26.074639,24.384657,27.764621,61.569069,0.944241,376.229606
coj1m003-fa19-20200803-0383-e91.fits,204,0,59065.298422,2459065.298422,2459065.299997,1.063004,44.664024,31,55,83,0.823442,4.019857,0.173969,0.053763,0.000246,0.002316,0.000108,0.000066,3346.687104,1735.911594,1612.452087,809.811346,27609304.64,5678.197136,2040.691035,2043.367401,2041.191035,2053.132599,3.310752,-42.6419,22734660.54,3019.07054,4928.03147,4613.335097,39349.11719,7530.350893,400.594648,10307,29.444854,24.661503,24.872118,24.450887,39.993766,0.99035,356.420386,3516.604521,2708.184293,3517.104521,1388.315707,3.325223,-42.569759,22109286.91,4864.976706,4544.582276,40497.65234,7323.209781,399.28179,47.83941,36.281203,47.007243,25.555163,346.439688,0.626777,358.866871,3584.184128,2099.967827,3584.684128,1996.532173,3.325899,-42.635607,4091390.839,2373.379206,1723.867315,7700.851562,1355.18226,393.813688,29.658026,33.747203,43.449601,24.044806,11.864915,0.66342,366.942807,2807.018644,2606.814882,2807.518644,1489.685118,3.318268,-42.580859,1408626.896,1714.933095,821.388835,2796.273682,466.576344,392.489237,27.121683,26.171456,24.506201,27.83671,61.359266,0.945015,371.405903
coj1m003-fa19-20200803-0384-e91.fits,205,0,59065.299084,2459065.299084,2459065.300659,1.061982,44.479132,31,55,83,0.822858,4.022117,0.173769,0.053825,0.000246,0.002312,0.000108,0.000066,3349.757953,1739.604843,1615.255973,812.826135,27655982.56,5679.342061,2040.691035,2043.367401,2041.191035,2053.132599,3.310791,-42.64188,22756947.91,3019.07054,4930.869153,4615.200122,41914.8125,7537.733091,399.44345,10428,29.293061,24.433514,24.739803,24.127225,37.356371,0.990961,320.712343,3516.604521,2708.184293,3517.104521,1388.315707,3.325215,-42.569876,22149145.32,4868.167187,4549.791424,42142.26563,7336.411993,398.370587,47.558919,36.186332,47.081311,25.291353,346.750986,0.619411,337.412278,3584.184128,2099.967827,3584.684128,1996.532173,3.325892,-42.63552,4094285.509,2370.816899,1726.951377,8163.793457,1356.141055,392.876149,29.64823,33.721496,43.476078,23.966915,12.129644,0.657102,329.427268,2807.018644,2606.814882,2807.518644,1489.685118,3.318281,-42.580981,1412551.737,1713.213855,824.504035,2983.42334,467.876361,391.001909,26.752291,26.085664,24.381288,27.790039,61.506615,0.942963,327.861988
coj1m003-fa19-20200803-0385-e91.fits,206,0,59065.299741,2459065.299741,2459065.301316,1.060972,43.881367,31,55,83,0.823302,4.026004,0.173813,0.053618,0.000246,0.002314,0.000108,0.000066,3351.557522,1739.779341,1615.40611,812.129237,27665465.55,5679.497126,2040.691035,2043.367401,2041.191035,2053.132599,3.310751,-42.641934,22777038.05,3019.07054,4931.590357,4618.59895,38786.72656,7544.387501,398.201238,10567,29.768985,24.485348,24.777645,24.193051,37.850229,0.990659,372.979401,3516.604521,2708.184293,3517.104521,1388.315707,3.325222,-42.56976,22161000.38,4869.214992,4551.247052,41026.69141,7340.338717,396.611216,47.882721,36.326972,47.296335,25.357609,346.902192,0.619545,353.815013,3584.184128,2099.967827,3584.684128,1996.532173,3.325899,-42.635613,4096575.246,2372.019454,1727.041167,7773.979492,1356.89948,391.372595,26.113046,33.847772,43.673565,24.02198,12.121287,0.655137,361.739736,2807.018644,2606.814882,2807.518644,1489.685118,3.318266,-42.580873,1407889.925,1709.08065,823.770326,2785.727295,466.332239,389.717227,27.281584,26.137375,24.539568,27.735181,59.973401,0.940461,378.478062
coj1m003-fa19-20200803-0386-e91.fits,207,0,59065.300403,2459065.300403,2459065.301978,1.059965,44.630145,31,55,83,0.825117,4.024975,0.173837,0.053644,0.000246,0.002315,0.000108,0.000066,3351.155062,1738.772424,1615.0441,811.092727,27625848.81,5674.832528,2040.691035,2043.367401,2041.191035,2053.132599,3.310697,-42.642121,22794547.41,3019.07054,4933.792497,4620.086358,39771.59375,7550.187087,396.144229,10380,29.908641,24.352295,24.679523,24.025067,36.286331,0.991951,356.839151,3516.604521,2708.184293,3517.104521,1388.315707,3.325164,-42.570826,22128140.03,4864.92025,4548.510334,41227.625,7329.454459,395.306669,47.897678,36.347947,47.497137,25.198756,347.459342,0.616727,351.691915,3584.184128,2099.967827,3584.684128,1996.532173,3.325814,-42.63656,4091202.478,2369.277102,1726.772471,7869.504395,1355.11987,390.159074,29.836171,34.009488,43.908018,24.110957,12.636147,0.647825,354.896088,2807.018644,2606.814882,2807.518644,1489.685118,3.31822,-42.58157,1406506.304,1709.620188,822.701038,2870.077393,465.873945,388.991267,26.996721,26.201329,24.489108,27.91355,60.309466,0.934711,355.742397
coj1m003-fa19-20200803-0387-e91.fits,208,0,59065.301062,2459065.301062,2459065.302637,1.058978,44.829491,31,55,83,0.824306,4.02645,0.173663,0.053719,0.000246,0.002313,0.000107,0.000066,3353.541417,1740.549,1615.665743,813.510511,27668371.09,5678.008931,2040.691035,2043.367401,2041.191035,2053.132599,3.310807,-42.641837,22807198.84,3019.07054,4934.202185,4622.266778,39499.8125,7554.377592,395.061782,10262,29.925263,24.465437,24.727135,24.203739,38.52157,0.990898,362.455226,3516.604521,2708.184293,3517.104521,1388.315707,3.325226,-42.569877,22163815.46,4868.262425,4552.715841,40487.63672,7341.271151,393.986721,47.926843,36.318827,47.19211,25.445543,346.690245,0.622182,364.453871,3584.184128,2099.967827,3584.684128,1996.532173,3.325902,-42.635499,4094004.594,2370.22779,1727.262085,8016.459961,1356.048009,388.38378,29.747387,33.844235,43.643566,24.044905,11.943036,0.658548,339.796485,2807.018644,2606.814882,2807.518644,1489.685118,3.318295,-42.580969,1410551.037,1709.335137,825.204494,2863.981201,467.213673,386.701217,27.088324,26.145014,24.489276,27.800752,60.83561,0.942271,355.274895
coj1m003-fa19-20200803-0388-e91.fits,209,0,59065.301712,2459065.301712,2459065.303287,1.05801,44.904685,31,55,83,0.824445,4.029478,0.173384,0.053811,0.000246,0.002315,0.000107,0.000066,3352.419032,1740.879113,1615.47733,814.914813,27635489.38,5672.083948,2040.691035,2043.367401,2041.191035,2053.132599,3.310767,-42.641853,22783944.91,3019.07054,4931.662813,4619.931609,38218.66406,7546.675247,393.366613,10383,30.597973,24.510222,24.863583,24.156861,35.024406,0.992862,378.756753,3516.604521,2708.184293,3517.104521,1388.315707,3.32522,-42.569861,22140785.67,4864.989218,4551.045168,39709.68359,7333.643046,392.332119,47.752941,36.189542,47.225595,25.15349,347.956426,0.626394,373.622346,3584.184128,2099.967827,3584.684128,1996.532173,3.325894,-42.635624,4083541.847,2364.416369,1727.082379,7820.624512,1352.582456,387.732952,29.728601,34.012532,43.638487,24.386577,13.185272,0.657873,352.163298,2807.018644,2606.814882,2807.518644,1489.685118,3.318274,-42.58092,1411161.857,1707.030011,826.676654,2809.428711,467.415994,385.550975,26.709737,26.401207,24.480044,28.32237,62.076158,0.933501,369.07797
coj1m003-fa19-20200803-0389-e91.fits,210,0,59065.302378,2459065.302378,2459065.303953,1.05705,44.943317,31,55,83,0.826308,4.013651,0.174341,0.053737,0.000247,0.002304,0.000108,0.000066,3351.713384,1742.405144,1617.891343,813.738807,27588025.81,5667.835058,2040.691035,2043.367401,2041.191035,2053.132599,3.310744,-42.64213,22796196.01,3019.07054,4931.981291,4622.117293,39165.56641,7550.733152,392.023156,10391,30.074521,24.451599,24.689987,24.213212,38.114582,0.993291,363.006862,3516.604521,2708.184293,3517.104521,1388.315707,3.325214,-42.569845,22085443.63,4859.753064,4544.560875,40301.01563,7315.312227,391.331774,47.944216,36.349353,47.494761,25.203945,347.887219,0.622183,363.456086,3584.184128,2099.967827,3584.684128,1996.532173,3.325895,-42.635706,4095687.785,2366.927234,1730.381791,7807.95459,1356.605528,386.173034,29.950327,34.10991,43.962835,24.256984,12.633846,0.652326,356.933811,2807.018644,2606.814882,2807.518644,1489.685118,3.318258,-42.581007,1406894.391,1704.350279,825.472561,2818.988037,466.002491,384.366892,26.899517,26.402133,24.574939,28.229326,61.08614,0.933071,364.848294
coj1m003-fa19-20200803-0390-e91.fits,211,0,59065.303032,2459065.303032,2459065.304607,1.056092,43.796163,31,55,83,0.825056,4.015976,0.174171,0.053772,0.000246,0.002302,0.000108,0.000066,3353.702424,1744.33244,1619.195995,815.456229,27633843.69,5670.52867,2040.691035,2043.367401,2041.191035,2053.132599,3.310809,-42.641799,22799460.79,3019.07054,4932.387098,4622.398918,40177.75391,7551.814535,390.614032,10317,29.572008,24.763313,24.995901,24.530724,39.66804,0.989697,341.095202,3516.604521,2708.184293,3517.104521,1388.315707,3.325229,-42.569847,22124677.73,4862.718456,4549.857848,40216.39063,7328.307648,389.3321,47.651502,36.349974,46.960843,25.739105,346.212447,0.631649,361.353417,3584.184128,2099.967827,3584.684128,1996.532173,3.325905,-42.635471,4099075.157,2367.126156,1731.667384,7808.09668,1357.72752,384.80784,25.749859,33.744756,43.446671,24.042842,11.637705,0.665721,354.003956,2807.018644,2606.814882,2807.518644,1489.685118,3.318297,-42.580934,1410090.798,1704.575716,827.238582,2881.021973,467.061229,383.124945,27.267966,26.153641,24.490725,27.816557,61.347028,0.945021,342.413414
coj1m003-fa19-20200803-0391-e91.fits,212,0,59065.303699,2459065.303699,2459065.305274,1.055165,43.521457,31,55,83,0.823611,4.027779,0.173676,0.053651,0.000245,0.002307,0.000107,0.000066,3356.499624,1745.592666,1619.741626,816.679315,27686425.24,5673.054183,2040.691035,2043.367401,2041.191035,2053.132599,3.31071,-42.642169,22802834.21,3019.07054,4931.761638,4623.669165,42321.51172,7552.931907,389.056832,10362,29.578523,24.588813,24.934947,24.242679,36.972306,0.989641,309.922097,3516.604521,2708.184293,3517.104521,1388.315707,3.325172,-42.570809,22179733.84,4867.473124,4556.724459,40467.52734,7346.54376,388.209755,47.427614,36.197618,46.963982,25.431255,347.02173,0.630541,360.279099,3584.184128,2099.967827,3584.684128,1996.532173,3.325824,-42.636532,4096932.34,2365.53472,1731.92653,7945.252441,1357.017759,383.018977,26.155614,33.772378,43.379786,24.164969,12.756887,0.659842,343.030746,2807.018644,2606.814882,2807.518644,1489.685118,3.318229,-42.581588,1409759.061,1701.615303,828.48283,2959.866455,466.951349,381.000721,27.127913,26.211754,24.416187,28.00732,61.804042,0.939305,323.424657
coj1m003-fa19-20200803-0392-e91.fits,213,0,59065.304353,2459065.304353,2459065.305928,1.054243,44.559419,31,55,83,0.830613,4.006484,0.174191,0.054175,0.000248,0.0023,0.000108,0.000066,3350.089688,1742.203435,1615.08278,818.624208,27458341.16,5651.22203,2040.691035,2043.367401,2041.191035,2053.132599,3.31079,-42.641908,22807263.78,3019.07054,4931.005633,4625.27636,37567.16016,7554.399105,387.565007,10517,30.093988,24.910602,25.331466,24.489737,33.985873,0.991888,376.381889,3516.604521,2708.184293,3517.104521,1388.315707,3.325215,-42.569905,21973785.82,4846.585118,4533.869784,37050.11328,7278.328058,386.67153,47.625748,36.196274,46.967454,25.425095,347.947622,0.641236,407.919674,3584.184128,2099.967827,3584.684128,1996.532173,3.325892,-42.635553,4073435.017,2358.134832,1727.396992,7254.260742,1349.234794,381.327176,29.735512,34.072302,43.529096,24.615508,13.046179,0.670656,393.924327,2807.018644,2606.814882,2807.518644,1489.685118,3.318281,-42.581008,1411120.32,1698.859393,830.628083,2628.86792,467.402236,379.510081,27.260973,26.838881,24.968344,28.709419,61.99266,0.938417,406.297442
coj1m003-fa19-20200803-0393-e91.fits,214,0,59065.305005,2459065.305005,2459065.306580,1.053347,44.787838,31,55,83,0.828009,4.011247,0.1742,0.053957,0.000247,0.002297,0.000108,0.000066,3354.088668,1745.942344,1619.602976,818.43647,27554113.1,5657.849805,2040.691035,2043.367401,2041.191035,2053.132599,3.310712,-42.642077,22815058.19,3019.07054,4931.787337,4626.123681,37044.91016,7556.980828,386.852172,10335,29.984568,24.851065,25.015804,24.686325,40.772671,0.991869,393.493191,3516.604521,2708.184293,3517.104521,1388.315707,3.325162,-42.570843,22055658.2,4853.598356,4544.186927,39069.78516,7305.446463,385.009865,48.126015,36.454917,47.151744,25.75809,346.327242,0.629962,376.354687,3584.184128,2099.967827,3584.684128,1996.532173,3.325811,-42.636502,4087834.791,2359.661046,1732.382199,7359.334473,1354.004399,379.901691,29.818622,33.961242,43.749418,24.173066,11.306435,0.667597,390.353445,2807.018644,2606.814882,2807.518644,1489.685118,3.318226,-42.581585,1410620.109,1698.778141,830.373358,2783.516602,467.236552,378.082431,26.662727,26.343955,24.788765,27.899146,60.020209,0.944761,363.056816
coj1m003-fa19-20200803-0394-e91.fits,215,0,59065.305654,2459065.305654,2459065.307229,1.052462,42.848911,31,55,83,0.82541,4.011742,0.174328,0.053832,0.000246,0.002292,0.000107,0.000066,3357.349695,1750.230323,1623.819441,819.751769,27641396.16,5664.31212,2040.691035,2043.367401,2041.191035,2053.132599,3.310793,-42.641853,22815476.16,3019.07054,4931.745568,4626.247612,37870.50781,7557.11927,384.488711,10379,29.872616,24.907069,25.223785,24.590352,37.923428,0.989185,379.003062,3516.604521,2708.184293,3517.104521,1388.315707,3.325217,-42.569873,22126068.69,4860.258953,4552.446465,39901.45703,7328.768372,383.528815,44.796806,36.189541,46.697882,25.6812,346.566624,0.639535,362.088834,3584.184128,2099.967827,3584.684128,1996.532173,3.325893,-42.635516,4103350.939,2362.228894,1737.067457,7724.686035,1359.143778,378.702223,25.0663,33.727376,43.253235,24.201517,11.864941,0.673436,356.158801,2807.018644,2606.814882,2807.518644,1489.685118,3.318283,-42.580967,1411976.531,1697.701195,831.699085,2748.939697,467.685836,377.158616,26.872086,26.260438,24.492901,28.027975,62.490107,0.94536,376.188851
coj1m003-fa19-20200803-0395-e91.fits,216,0,59065.306311,2459065.306311,2459065.307886,1.051586,41.970814,31,55,83,0.823368,4.024716,0.173768,0.053711,0.000245,0.002295,0.000107,0.000065,3363.019856,1753.741144,1626.456175,822.145668,27748612.78,5671.624234,2040.691035,2043.367401,2041.191035,2053.132599,3.310815,-42.641693,22847314.82,3019.07054,4934.256427,4630.346063,40712.5,7567.665119,383.321933,10441,29.704759,24.68277,24.992585,24.372956,38.21954,0.988541,336.177023,3516.604521,2708.184293,3517.104521,1388.315707,3.325255,-42.569714,22226189.16,4869.864481,4564.026215,41422.89844,7361.931052,382.261761,47.477216,36.200471,46.731184,25.669758,346.488195,0.637415,343.47872,3584.184128,2099.967827,3584.684128,1996.532173,3.32593,-42.635424,4107976.148,2361.430243,1739.613592,7820.32959,1360.675775,376.73653,20.994615,33.655202,43.112211,24.198192,12.444806,0.670297,353.477796,2807.018644,2606.814882,2807.518644,1489.685118,3.318315,-42.580785,1414447.475,1695.697083,834.13924,2851.494385,468.504282,375.281857,26.857756,26.121664,24.263384,27.979945,62.922239,0.94156,352.733789
