Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
elp1m008-fa05-20201220-0202-e91.fits,0,59204.90286,2459204.903,2459204.906514,1.418668,90.004,17.10279,21,37,56,0.177243,0.112196,0.159287,0.151078,1.007601,0.034712,4.343629,0.230222,0.000438,0.000393,0.000427,0.00042,0.001059,0.000341,0.01039,0.000551,404.686713,285.651118,372.906802,359.330071,951.680454,101.705786,418.060529,418.060529,2515401.879,1957.483315,2316.076041,2060.098705,2316.576041,2036.401295,10.107886,74.82717,445837.8703,1385.44236,1045.628196,426.382793,2724.916504,321.801818,362.865293,4757,14.893739,17.905752,18.684735,17.126769,347.328029,0.990766,2176.760149,1946.041711,2177.260149,2150.458289,10.111669,74.8398,282216.933,963.258305,292.981572,1838.427246,203.701678,362.511642,15.359117,17.968709,18.833701,17.103718,349.113202,0.989301,2205.98727,1775.027634,2206.48727,2321.472366,10.110774,74.858251,400669.9125,1028.214046,389.675587,2464.679932,289.199987,365.190344,15.365943,18.122193,18.90496,17.339426,349.592981,0.99149,2017.554247,2289.756623,2018.054247,1806.743377,10.116225,74.802905,380021.0748,1015.392833,374.260151,2344.635498,274.295839,364.214827,15.055976,18.046586,18.809843,17.283329,352.485937,0.992357,2248.96426,2399.528765,2249.46426,1696.971235,10.109912,74.790571,2534520.518,1789.539993,1416.29722,14059.03223,1829.394416,372.084705,14.981925,17.926907,18.870806,16.983007,350.048629,0.987526,2131.611814,2287.085116,2132.111814,1809.414884,10.113084,74.802976,87314.89152,855.811473,102.025848,798.650879,63.023114,361.30032,13.961299,20.289385,18.901399,21.677371,84.744639,0.980816,1765.007386,1476.820325,1765.507386,2619.679675,10.122828,74.891345,2044672.743,1645.418237,1242.646215,10728.05371,1475.82664,369.898315,15.41045,18.160139,18.865441,17.454837,351.895091,0.993476,3080.517768,1591.928719,3081.017768,2504.571281,10.086494,74.876013,470729.1356,1060.348883,443.937975,2824.185303,339.768112,365.277909,15.454765,18.025925,18.69903,17.35282,339.785156,0.990401
elp1m008-fa05-20201220-0203-e91.fits,0,59204.90422,2459204.904,2459204.907870,1.417314,89.984,16.611771,21,37,56,0.175659,0.111117,0.159306,0.150933,1.000153,0.034439,4.366459,0.229019,0.000495,0.000449,0.000484,0.000478,0.001157,0.000398,0.011826,0.00062,354.766678,247.337176,329.351713,315.836736,864.690382,86.445701,369.240728,369.240728,2216170.518,1906.738442,2315.851928,2059.537903,2316.351928,2036.962097,10.107882,74.827173,389290.414,1385.44236,1044.947751,372.545339,2678.67334,280.986366,393.103371,4758,14.501646,17.481326,18.386549,16.576102,348.397396,0.987371,2176.676903,1945.469862,2177.176903,2151.030138,10.111661,74.839803,246253.8192,972.81541,253.135196,1843.640015,177.743821,391.403673,14.420076,17.46639,18.354033,16.578746,350.926962,0.988618,2205.744596,1774.456473,2206.244596,2322.043527,10.110771,74.858255,353048.877,1028.013613,343.428212,2408.516357,254.827546,393.517437,14.845362,17.744144,18.548629,16.939659,351.676068,0.991079,2017.33996,2289.124512,2017.83996,1807.375488,10.116221,74.802914,334493.4028,1019.219082,328.18597,2347.996582,241.43437,393.095557,14.838489,17.661178,18.457473,16.864883,349.622195,0.990738,2248.760947,2398.887472,2249.260947,1697.612528,10.109908,74.790582,2216509.127,1712.901203,1294.00874,13458.57422,1599.856617,399.011157,14.461041,17.516107,18.462367,16.569847,349.104856,0.986539,2131.515815,2286.34258,2132.015815,1810.15742,10.113077,74.802997,76323.69703,880.463704,86.685796,842.229797,55.089767,390.34876,13.042888,19.733831,18.287403,21.180258,89.916763,0.978739,1764.834331,1476.504455,1765.334331,2619.995545,10.122824,74.891321,1803203.53,1586.43869,1136.636128,10469.34473,1301.536305,398.442036,14.835168,17.74116,18.447415,17.034905,352.72745,0.993256,3080.150812,1591.425302,3080.650812,2505.074698,10.086494,74.876012,412966.9872,1057.76357,390.415211,2737.468994,298.075906,394.524029,14.846712,17.744544,18.424091,17.064997,340.615196,0.990378
elp1m008-fa05-20201220-0204-e91.fits,0,59204.90558,2459204.906,2459204.909226,1.415989,89.983,17.098126,21,37,56,0.17555,0.111029,0.159815,0.151777,1.008633,0.033854,4.350961,0.229834,0.000494,0.000448,0.000482,0.000476,0.00116,0.000396,0.01171,0.000619,355.662973,247.723938,331.434569,318.757325,869.641873,85.460749,371.564814,371.564814,2227689.673,1910.095433,2315.916918,2059.676076,2316.416918,2036.823924,10.107881,74.827175,391070.0728,1385.44236,1047.176342,373.451975,2550.326416,282.270908,394.194548,4809,14.920395,17.66314,18.750163,16.576117,350.812423,0.983305,2176.646765,1945.618417,2177.146765,2150.881583,10.111663,74.839804,247338.5008,975.660925,253.508667,1761.94812,178.526735,393.542343,15.30818,17.698211,18.720747,16.675675,352.776952,0.985856,2205.971283,1774.467307,2206.471283,2322.032693,10.110766,74.85827,356019.1833,1029.888125,345.68724,2343.58252,256.971487,394.440088,15.169006,18.069787,19.029469,17.110104,350.381307,0.987415,2017.408381,2289.251724,2017.908381,1807.248276,10.11622,74.802916,338112.6172,1020.33425,331.374368,2240.352051,244.046686,393.902879,15.264681,18.008266,18.963412,17.05312,352.401642,0.987985,2248.803196,2398.991217,2249.303196,1697.508783,10.109907,74.790588,2246921.512,1721.609535,1305.128408,12632.71973,1621.808006,399.879684,14.808724,17.806551,18.86372,16.749382,351.346033,0.98464,2131.600287,2286.572368,2132.100287,1809.927632,10.113075,74.802989,75415.83762,880.089313,85.691119,798.465271,54.434482,391.46553,13.796162,19.882239,18.693253,21.071226,83.425399,0.985022,1764.863717,1476.241265,1765.363717,2620.258735,10.122824,74.891364,1811373.898,1589.510027,1139.580038,9722.166992,1307.433604,400.065834,15.553393,18.190906,18.890859,17.490952,348.49536,0.99303,3080.407661,1591.438981,3080.907661,2505.061019,10.086489,74.87603,416315.7755,1059.208401,393.044254,2651.847656,300.493032,395.307471,15.352695,17.998034,18.834501,17.161568,342.117706,0.986934
elp1m008-fa05-20201220-0205-e91.fits,0,59204.90692,2459204.907,2459204.910570,1.414716,89.979,16.688694,21,37,56,0.175691,0.11142,0.158228,0.150277,0.995298,0.033936,4.367965,0.22894,0.000504,0.000458,0.000493,0.000486,0.001168,0.000407,0.012041,0.000631,348.57985,243.343856,321.238896,308.985256,852.280912,83.427141,362.771997,362.771997,2177605.372,1899.513557,2315.882353,2059.562824,2316.382353,2036.937176,10.107884,74.827189,382585.148,1385.44236,1045.586297,365.904899,2736.84375,276.146564,396.507987,4671,14.747305,17.43969,18.38253,16.496849,345.899855,0.985035,2176.648319,1945.500182,2177.148319,2150.999818,10.111665,74.839818,242627.8684,974.33635,249.018594,1861.574341,175.126642,395.143246,14.667099,17.575756,18.440061,16.711451,346.092741,0.987694,2205.753961,1774.467664,2206.253961,2322.032336,10.110775,74.858271,344557.6162,1029.619087,334.645716,2486.583008,248.698629,398.075737,14.950279,17.569151,18.335393,16.802908,347.104088,0.990651,2017.444511,2289.122197,2017.944511,1807.377803,10.116221,74.802931,327243.9971,1019.89882,320.859276,2379.895508,236.201813,397.418326,14.549803,17.547201,18.579397,16.515006,351.143298,0.984852,2248.815956,2398.941835,2249.315956,1697.558165,10.109909,74.790595,2167365.756,1700.776914,1274.33865,13608.47461,1564.385368,404.875137,14.490595,17.404284,18.471201,16.337367,350.01895,0.983112,2131.836905,2286.352113,2132.336905,1810.147887,10.113071,74.803014,73899.36459,883.44658,83.648934,817.732361,53.339906,396.182542,12.837851,20.07654,18.759349,21.39373,272.004845,0.982846,1764.907324,1476.417608,1765.407324,2620.082392,10.122826,74.891343,1771938.53,1577.370039,1123.349935,10171.88477,1278.969506,401.051595,15.0122,17.697245,18.465568,16.928923,350.391055,0.991576,3080.285442,1591.521701,3080.785442,2504.978299,10.086495,74.876026,405666.842,1058.326751,383.309636,2788.377197,292.806726,397.600714,15.156291,17.646017,18.512607,16.779427,340.109612,0.983744
elp1m008-fa05-20201220-0206-e91.fits,0,59204.90827,2459204.908,2459204.911921,1.413462,89.98,17.497675,21,37,56,0.176886,0.11174,0.158667,0.151787,1.004951,0.034907,4.367046,0.228988,0.000427,0.000382,0.000415,0.00041,0.001036,0.000331,0.010216,0.000536,414.605452,292.893299,382.668574,369.870809,970.25043,105.442265,427.475304,427.475304,2584412.48,1968.285701,2315.437469,2059.82104,2315.937469,2036.67896,10.107886,74.827188,457147.5498,1385.44236,1046.19705,436.96123,2740.123291,329.965044,356.96024,4700,15.528494,17.949613,18.877526,17.021699,346.591065,0.98665,2176.239348,1945.752638,2176.739348,2150.747362,10.111666,74.839817,288782.7524,961.122407,300.464072,1910.50647,208.440828,355.379071,15.571078,18.107209,18.911321,17.303097,346.336221,0.990044,2205.472162,1774.704545,2205.972162,2321.795455,10.110772,74.858272,410061.2118,1025.064825,400.034419,2419.684814,295.978543,358.582932,15.813701,18.159045,18.851967,17.466123,345.491542,0.992406,2016.893532,2289.338896,2017.393532,1807.161104,10.116225,74.802934,392280.3537,1017.638502,385.481046,2364.226807,283.144478,357.926228,15.386369,18.20635,19.134787,17.277913,350.896216,0.988532,2248.304287,2399.063147,2248.804287,1697.436853,10.109912,74.790609,2597208.019,1803.574903,1440.033356,13839.42481,1874.641698,365.022941,15.212276,18.012693,18.971399,17.053986,347.759497,0.986397,2131.01405,2286.802294,2131.51405,1809.697706,10.113083,74.802992,90214.31106,852.816957,105.783909,800.731506,65.115889,355.101746,14.32161,20.433023,18.840099,22.025947,85.387438,0.975349,1764.381143,1476.713881,1764.881143,2619.786119,10.12283,74.891337,2102878.996,1658.132793,1268.221101,10538.12109,1517.839396,362.603727,15.92074,18.243979,18.918471,17.569488,348.423707,0.993551,3079.858206,1591.805028,3080.358206,2504.694972,10.086496,74.876023,481533.4845,1060.5396,454.045737,2872.607666,347.566596,358.483665,15.538435,18.268032,18.869943,17.666121,336.46589,0.99066
elp1m008-fa05-20201220-0207-e91.fits,0,59204.90962,2459204.91,2459204.913270,1.412248,90.088,17.351236,21,37,56,0.176881,0.110927,0.157892,0.152682,1.011951,0.034698,4.381575,0.228228,0.000579,0.000529,0.000565,0.000561,0.001319,0.000477,0.013823,0.00072,305.595411,209.623979,279.485996,272.19233,766.985188,72.709273,316.970596,316.970596,1851897.284,1815.214885,2315.534831,2059.332646,2316.034831,2037.167354,10.107884,74.82719,327565.4047,1385.44236,1022.674402,320.302732,2189.659424,236.433802,400.632105,4822,14.470165,17.735228,18.584001,16.886455,348.857436,0.989349,2176.202887,1945.236763,2176.702887,2151.263237,10.111668,74.839821,205424.5915,959.057535,214.194231,1494.359741,148.273647,399.748929,15.240484,17.868773,18.64552,17.092027,348.1179,0.99101,2205.420192,1774.135876,2205.920192,2322.364124,10.110774,74.85828,292400.1999,1006.183238,290.60333,1932.943726,211.051869,401.46818,15.432036,17.955473,18.771693,17.139252,349.837968,0.990639,2016.865016,2288.975027,2017.365016,1807.524973,10.116226,74.802924,282751.8257,1001.139733,282.429931,2017.853638,204.087758,400.206629,15.130699,18.02177,18.853379,17.190161,351.284474,0.990683,2248.372347,2398.798337,2248.872347,1697.701663,10.109911,74.790589,1874028.899,1611.157176,1163.157094,10449.96387,1352.657428,405.664352,15.252454,17.914285,18.889952,16.938617,351.566386,0.987121,2131.12851,2286.527768,2131.62851,1809.972232,10.11308,74.802972,64257.9967,881.51888,72.894635,746.831238,46.380852,398.392842,14.647668,20.182516,18.555282,21.809751,84.134093,0.973226,1764.323169,1475.923047,1764.823169,2620.576953,10.122832,74.891366,1507779.217,1494.212945,1009.079209,8225.356445,1088.301658,404.350517,15.566027,18.102951,18.826139,17.379763,353.676886,0.993316,3079.900764,1591.294817,3080.400764,2505.205183,10.086498,74.876026,344118.0672,1030.695276,333.86984,2183.210205,248.381367,402.615272,15.572682,18.0307,18.812897,17.248503,340.852565,0.987825
elp1m008-fa05-20201220-0208-e91.fits,0,59204.91096,2459204.911,2459204.914611,1.411072,89.983,16.666023,21,37,56,0.176203,0.111297,0.158115,0.153608,1.015447,0.033269,4.314877,0.231756,0.000893,0.000841,0.000882,0.000875,0.001881,0.000785,0.020738,0.001114,197.264216,132.410893,179.355453,175.462933,539.944696,42.401106,208.06835,208.06835,1187424.222,1691.188699,2315.074953,2059.850289,2315.574953,2036.649711,10.107891,74.827198,209228.0558,1385.44236,1017.927337,205.543213,1709.478394,151.018954,462.652148,4703,14.765281,17.608426,18.601105,16.615747,354.897815,0.986958,2175.849312,1945.846341,2176.349312,2150.653659,10.111672,74.839819,132157.1944,980.175029,134.830199,1254.836304,95.38989,462.42517,14.635943,17.520286,18.230677,16.809896,356.539045,0.993349,2205.07978,1774.789041,2205.57978,2321.710959,10.110779,74.858275,187749.1741,1012.069773,185.510109,1569.799072,135.515688,465.938682,15.11279,17.913344,18.701213,17.125474,350.069132,0.991286,2016.649372,2289.380787,2017.149372,1807.119213,10.116227,74.80294,182398.065,1006.541546,181.212654,1500.110107,131.653305,463.286433,14.675758,17.992572,18.903929,17.081214,353.878214,0.989309,2248.027407,2399.255265,2248.527407,1697.244735,10.109914,74.790601,1205766.805,1427.482441,844.680657,7324.431641,870.311779,466.574045,14.769895,17.735824,18.654967,16.816681,352.591851,0.988567,2130.734134,2286.505506,2131.234134,1809.994494,10.113085,74.803036,39504.30508,929.98056,42.478635,687.914795,28.513857,461.130435,12.116875,18.930226,17.42656,20.433892,74.474252,0.966043,1764.125713,1476.882913,1764.625713,2619.617087,10.122834,74.891326,964009.0242,1343.152759,717.721062,5819.698242,695.813158,467.140284,15.109058,17.979167,18.597841,17.360494,357.451309,0.995237,3079.610945,1591.999112,3080.110945,2504.500888,10.0865,74.876023,223415.1978,1027.647741,217.404456,1750.339355,161.259107,464.153778,14.791345,17.835513,18.628234,17.042793,347.174793,0.990314
elp1m008-fa05-20201220-0209-e91.fits,0,59204.9123,2459204.912,2459204.915954,1.409922,89.983,16.617225,21,37,56,0.174504,0.112625,0.159529,0.152217,1.005207,0.034455,4.306084,0.23223,0.000636,0.000588,0.000625,0.000618,0.001416,0.000535,0.014781,0.000797,274.506908,191.630386,255.178275,246.29798,710.070467,64.358715,291.334064,291.334064,1690265.291,1794.523734,2315.052426,2059.869954,2315.552426,2036.630046,10.107882,74.827178,294958.1595,1385.44236,1027.857036,286.964188,2190.42041,212.898182,425.483558,4774,14.704794,17.343175,18.342748,16.343601,344.247537,0.981842,2175.726581,1945.826792,2176.226581,2150.673208,10.111666,74.839805,190365.9661,972.625016,195.723905,1543.000732,137.404465,423.791549,14.794474,17.646658,18.576709,16.716608,345.175029,0.98537,2204.982606,1774.606645,2205.482606,2321.893355,10.110772,74.858279,269645.8544,1017.178075,265.092083,2023.578003,194.627985,426.255779,14.970073,17.612252,18.474958,16.749547,345.365636,0.987448,2016.495722,2289.394445,2016.995722,1807.105555,10.116222,74.802921,257287.5262,1008.272613,255.176549,1881.44519,185.707853,425.032358,14.401626,17.652418,18.627294,16.677542,348.67596,0.985763,2247.895018,2399.21167,2248.395018,1697.28833,10.109909,74.790585,1699067.164,1572.139085,1080.735909,10460.93945,1226.3716,430.169407,14.394781,17.457464,18.448928,16.466001,346.230918,0.983696,2130.566699,2286.666562,2131.066699,1809.833438,10.113081,74.803,58238.91504,902.796201,64.509482,753.324463,42.036332,423.480162,13.534204,19.774611,18.142557,21.406666,275.471101,0.972116,1764.09196,1476.593258,1764.59196,2619.906742,10.122825,74.891347,1371712.973,1462.92658,937.649908,8422.073242,990.09025,429.303844,14.953503,17.727828,18.431308,17.024348,346.690085,0.992144,3079.633162,1591.758135,3080.133162,2504.741865,10.086488,74.87603,318552.3182,1039.308066,306.50423,2314.911377,229.928236,425.990043,14.518327,17.726237,18.426991,17.025484,335.928173,0.986004
elp1m008-fa05-20201220-0210-e91.fits,0,59204.91365,2459204.914,2459204.917299,1.408812,89.98,16.670386,21,37,56,0.174817,0.110223,0.158188,0.1511,0.999502,0.035137,4.377827,0.228424,0.000607,0.000557,0.000595,0.000589,0.00136,0.000507,0.014524,0.000758,287.98862,197.713523,265.868558,256.319126,734.784621,69.328166,301.41999,301.41999,1763248.28,1802.350867,2314.786208,2059.770826,2315.286208,2036.729174,10.107883,74.827182,308245.8861,1385.44236,1022.91365,301.341062,2183.206787,222.489145,412.666487,4707,14.456443,17.454201,18.386203,16.522199,345.825252,0.985358,2175.585041,1945.757156,2176.085041,2150.742844,10.111663,74.839804,194350.557,962.706977,201.879244,1513.242798,140.280507,411.485968,14.517547,17.550001,18.366797,16.733204,347.326881,0.989437,2204.832412,1774.810118,2205.332412,2321.689882,10.110769,74.858249,278925.3929,1009.625555,276.266178,1956.930176,201.325873,413.072023,14.746472,17.613419,18.559903,16.666935,348.062364,0.986266,2016.117882,2289.261258,2016.617882,1807.238742,10.116225,74.802928,266427.0114,1003.124148,265.597246,1924.276367,192.304652,413.591754,14.966119,17.666098,18.607159,16.725038,346.635846,0.985852,2247.608928,2399.059214,2248.108928,1697.440786,10.109909,74.790597,1762369.55,1583.507631,1112.952988,10671.00195,1272.0627,417.782078,14.187975,17.506316,18.607713,16.404919,347.004212,0.980558,2130.262811,2286.505074,2130.762811,1809.994926,10.113081,74.803011,61955.33234,891.406375,69.502905,745.561646,44.718809,409.34346,13.909012,19.946866,18.640078,21.253654,85.790213,0.982605,1763.769764,1476.514653,1764.269764,2619.985347,10.122827,74.891343,1435374.547,1476.119808,972.397051,8249.367188,1036.040609,415.811602,14.880141,17.794154,18.522942,17.065366,347.069159,0.991741,3079.26826,1591.869703,3079.76826,2504.630297,10.086492,74.876015,327873.7328,1034.185168,317.03581,2252.001465,236.65635,413.508571,15.082152,17.632981,18.358276,16.907686,335.849218,0.984758
elp1m008-fa05-20201220-0211-e91.fits,0,59204.915,2459204.915,2459204.918653,1.407723,89.984,16.325365,21,37,56,0.175744,0.111388,0.158461,0.151263,1.003673,0.034614,4.334918,0.230685,0.000527,0.00048,0.000516,0.000511,0.001219,0.000428,0.012424,0.000661,333.657198,231.897153,307.283953,296.05728,823.245377,80.81741,348.915426,348.915426,2056618.07,1864.565804,2314.5526,2059.54221,2315.0526,2036.95779,10.107885,74.827167,361438.3886,1385.44236,1032.511346,350.057546,2744.282715,260.883021,394.157268,4732,14.314602,17.202739,18.127186,16.278293,345.424133,0.984942,2175.215311,1945.410842,2175.715311,2151.089158,10.111669,74.839801,229081.7241,965.779877,237.198692,1816.69397,165.349155,392.780712,14.391178,17.147909,17.92125,16.374568,344.398799,0.988925,2204.480249,1774.382159,2204.980249,2322.117841,10.110774,74.858254,325892.7329,1018.571824,319.950665,2360.160645,235.226482,396.45199,14.680288,17.360444,18.25036,16.470529,347.825119,0.987403,2015.964488,2288.973345,2016.464488,1807.526655,10.116224,74.802919,311090.072,1012.217935,307.335072,2361.907227,224.542053,395.745641,14.247023,17.364338,18.285367,16.443308,346.89931,0.9861,2247.353474,2398.743566,2247.853474,1697.756434,10.109912,74.790592,2064172.564,1668.730319,1236.97193,13002.87305,1489.901437,401.699192,14.461272,17.333318,18.304764,16.361872,346.928588,0.984507,2130.252857,2286.215411,2130.752857,1810.284589,10.113077,74.803002,71186.95874,878.469323,81.035224,866.376221,51.382115,392.530888,13.178303,19.868694,18.671043,21.066344,277.362212,0.984575,1763.565129,1476.277445,1764.065129,2620.222555,10.122828,74.891327,1671116.757,1543.598099,1082.611308,9976.495117,1206.197244,399.445657,14.361805,17.536468,18.272581,16.800354,350.752562,0.992191,3079.141892,1591.61171,3079.641892,2504.88829,10.086492,74.876001,385501.3127,1045.901785,368.582708,2850.182129,278.251426,395.438438,14.298062,17.40974,18.182834,16.636647,339.95115,0.986573
elp1m008-fa05-20201220-0212-e91.fits,0,59204.91637,2459204.916,2459204.920024,1.406653,89.975,16.124242,21,37,56,0.175825,0.110882,0.159528,0.150576,1.004389,0.034904,4.35639,0.229548,0.000464,0.000419,0.000453,0.000448,0.001106,0.000369,0.011065,0.000583,379.131821,264.939418,352.225427,336.400757,908.245163,94.534715,393.714992,393.714992,2355836.131,1925.132677,2314.564961,2060.235582,2315.064961,2036.264418,10.10789,74.827189,414214.1469,1385.44236,1038.776387,398.751985,2966.938721,298.976095,373.816444,4809,13.84083,17.274662,18.299092,16.250233,349.358683,0.983912,2175.388713,1946.085454,2175.888713,2150.414546,10.11167,74.839824,261218.9661,962.572557,271.375871,1938.876709,188.545531,373.30566,14.184536,17.399097,18.378182,16.420012,345.767668,0.983714,2204.524546,1775.036189,2205.024546,2321.463811,10.110779,74.85828,375821.1474,1021.836933,367.789747,2594.127441,271.264369,374.973522,14.366091,17.519044,18.442547,16.595542,346.404924,0.986029,2016.006253,2289.862764,2016.506253,1806.637236,10.116228,74.802918,354732.7417,1013.868204,349.880527,2457.970947,256.042945,374.926019,14.296938,17.481524,18.420428,16.54262,348.420448,0.986429,2247.418509,2399.678599,2247.918509,1696.821401,10.109915,74.790587,2366175.302,1745.971164,1355.220149,14627.21777,1707.884334,381.263348,14.128775,17.403222,18.43446,16.371983,347.679282,0.983119,2130.070298,2287.159048,2130.570298,1809.340952,10.113087,74.802996,82228.52023,867.22419,94.818066,831.125854,59.351816,372.770092,12.738678,19.93751,19.086797,20.788222,86.645738,0.992644,1763.552692,1476.87772,1764.052692,2619.62228,10.122835,74.891355,1916018.24,1610.889268,1189.416478,11172.35938,1382.964961,379.115254,14.581702,17.628812,18.379849,16.877775,349.993145,0.991807,3079.093893,1592.416668,3079.593893,2504.083332,10.0865,74.876016,439817.8914,1054.121241,417.236532,2962.766113,317.456651,376.113615,14.531021,17.571771,18.334344,16.809199,337.760357,0.985258
elp1m008-fa05-20201220-0213-e91.fits,0,59204.91772,2459204.918,2459204.921373,1.405637,89.979,15.123103,21,37,56,0.176073,0.111025,0.158855,0.152825,1.011828,0.034764,4.372282,0.228714,0.000612,0.000564,0.000601,0.000594,0.001377,0.000512,0.014612,0.000764,287.930302,196.802469,264.469721,257.163901,734.864894,67.832896,299.216094,299.216094,1773453.13,1820.84294,2314.633025,2059.616765,2315.133025,2036.883235,10.107886,74.827176,312256.719,1385.44236,1036.015238,301.401666,2624.067627,225.384129,426.585194,4650,13.178875,16.658812,17.750505,15.567119,347.250787,0.979094,2175.315419,1945.351804,2175.815419,2151.148196,10.111669,74.839823,196898.2654,979.849583,200.94744,1834.777832,142.119421,425.521378,13.355145,16.558949,17.525524,15.592374,345.300968,0.982166,2204.561491,1774.282113,2205.061491,2322.217887,10.110776,74.858279,281722.1047,1025.210958,274.794278,2432.514893,203.344515,428.543894,12.704247,16.804635,17.632817,15.976453,343.006263,0.985937,2015.976931,2289.218672,2016.476931,1807.281328,10.116226,74.80291,271028.311,1016.512419,266.625676,2399.563721,195.62583,426.299107,13.064277,16.984501,17.902244,16.066759,348.084936,0.986124,2247.401756,2399.04707,2247.901756,1697.45293,10.109913,74.790579,1794429.539,1602.580983,1119.712238,13076.87305,1295.203316,430.630544,13.292367,16.745768,17.860302,15.631235,347.089251,0.978325,2130.166629,2286.595675,2130.666629,1809.904325,10.113082,74.802979,61652.22582,906.676936,67.998008,808.942871,44.500029,422.887661,12.084283,18.959126,17.615898,20.302353,270.487413,0.980116,1763.517882,1476.219764,1764.017882,2620.280236,10.122833,74.89134,1443341.434,1487.991023,969.993375,10004.31738,1041.791038,430.546914,13.497714,16.978109,17.775236,16.180982,348.242071,0.989559,3079.275767,1591.678938,3079.775767,2504.821062,10.086494,74.876012,330111.6955,1049.453061,314.555941,2658.729736,238.271692,428.805519,13.68367,16.990826,17.819261,16.162391,338.17131,0.981919
