Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
elp1m008-fa05-20201118-0404-e91.fits,32,0,59172.89956,2459172.9,2459172.902063,1.591844,37.207108,32,53,80,0.090213,0.056966,0.082633,0.057517,0.072342,0.690315,1.005849,0.099079,0.000304,0.00029,0.000301,0.000292,0.000297,0.000871,0.001267,0.000332,296.535869,196.101557,274.45538,197.054154,243.549346,793.004122,793.861238,298.520689,5647381.929,3554.980582,2001.696791,2039.292548,2002.196791,2057.207452,10.108063,74.82789,509464.9795,3216.990877,1687.857355,301.841253,1551.188965,158.366933,543.735403,9646,32.814801,27.325111,28.110767,26.539455,359.345366,0.996697,40086.56843,1862.174872,1925.558532,1862.674872,2170.941468,10.111844,74.840495,321706.2717,1627.961072,197.613,1231.255249,100.002233,543.02729,33.059056,26.988935,28.798679,25.179191,6.103135,0.981341,16440.60643,1891.105469,1754.274082,1891.605469,2342.225918,10.110951,74.858952,466660.2087,1674.745364,278.64547,1469.667358,145.061092,544.280297,33.133171,28.033519,28.700505,27.366533,17.248962,0.99667,31572.49428,1683.904361,1709.408955,1684.404361,2387.091045,10.116646,74.864237,324823.1619,1635.66439,198.587903,1233.31311,100.971117,547.110376,32.919298,26.082044,27.274524,24.889564,7.110631,0.991139,18497.98268,1703.568401,2269.525627,1704.068401,1826.974373,10.116393,74.803635,408545.3247,1657.632923,246.463085,1445.042114,126.996109,545.48325,32.885149,26.460689,27.4689,25.452478,7.013615,0.993848,28191.70984,1449.604377,1456.850515,1450.104377,2639.649485,10.122996,74.891999,2306359.229,2157.350528,1069.070232,4757.077637,716.930609,547.319216,33.252177,27.539414,28.194896,26.883931,16.989069,0.996708,791578.3244,1935.054267,2378.790882,1935.554267,1717.709118,10.110089,74.791332,2831925.31,2274.157545,1245.263467,6242.336914,880.302562,545.624399,32.706211,27.134337,28.077083,26.19159,0.887272,0.995179,1247680.316,2764.950614,1569.765993,2765.450614,2526.734007,10.086706,74.876711,509097.3899,1676.881956,303.597631,1567.161865,158.252668,536.723789,33.198917,26.963452,27.674858,26.252046,353.358172,0.997064,41177.39313
elp1m008-fa05-20201118-0405-e91.fits,33,0,59172.9009,2459172.901,2459172.903410,1.587974,37.603741,32,53,80,0.090344,0.057039,0.082036,0.056725,0.072793,0.69129,1.002772,0.099593,0.000304,0.00029,0.000301,0.000292,0.000298,0.000873,0.001264,0.000332,297.280123,196.521173,272.373417,194.223426,244.524622,792.287972,793.614941,300.284563,5657547.312,3563.506304,2001.412187,2038.77748,2001.912187,2057.72252,10.108065,74.827879,511126.2036,3216.990877,1688.931722,302.63284,1547.671631,158.883324,545.804047,9753,32.932576,27.500062,28.330551,26.669573,357.332857,0.996327,39561.9658,1862.096317,1924.96804,1862.596317,2171.53196,10.111839,74.840492,322703.467,1629.451305,198.044253,1162.820923,100.312211,545.59721,33.017415,27.203595,28.955544,25.451646,3.497654,0.983299,16186.05513,1890.819952,1753.685096,1891.319952,2342.814904,10.110952,74.858949,464121.239,1678.725092,276.47245,1442.25708,144.271854,547.691559,33.142308,27.850911,28.500226,27.201597,13.292535,0.997284,31434.98888,1683.642444,1708.803089,1684.142444,2387.696911,10.116647,74.864237,320926.9882,1639.948727,195.693306,1226.795776,99.759993,550.763334,32.870015,25.563416,27.114227,24.012604,3.096332,0.985215,18665.44306,1703.258283,2268.766897,1703.758283,1827.733103,10.116395,74.803651,411829.9156,1664.11041,247.477519,1401.256836,128.017123,547.637917,32.836956,26.476667,27.421378,25.531956,2.321493,0.994887,28165.29331,1449.461801,1456.226648,1449.961801,2640.273352,10.122993,74.892,2312439.044,2166.335513,1067.442707,5037.623535,718.820516,550.620762,33.171959,27.508537,28.159173,26.857902,10.882326,0.997409,789875.9851,1934.947076,2378.16261,1935.447076,1718.33739,10.110085,74.791333,2832689.516,2278.521591,1243.213814,6147.119629,880.540115,547.601719,32.692413,27.196809,28.169067,26.224551,358.080561,0.994878,1230832.506,2764.762377,1569.033629,2765.262377,2527.466371,10.086704,74.87672,512418.7525,1677.470412,305.471112,1582.007935,159.285112,537.885766,32.959181,26.965258,27.650014,26.280501,347.322818,0.996845,41196.41457
elp1m008-fa05-20201118-0406-e91.fits,34,0,59172.90225,2459172.902,2459172.904754,1.58415,37.657533,32,53,80,0.090246,0.057023,0.082358,0.057305,0.072682,0.689196,1.006761,0.099279,0.000306,0.000293,0.000303,0.000294,0.000299,0.000873,0.001274,0.000334,295.081073,194.791529,271.826635,195.055591,242.768421,789.201817,790.167207,297.250428,5651772.91,3574.051983,2001.512779,2038.950804,2002.012779,2057.549196,10.108048,74.827836,510048.2124,3216.990877,1698.141674,300.35669,1540.608154,158.548231,554.056388,9745,32.960191,27.545278,28.376396,26.714159,356.965913,0.996324,38582.19583,1861.911637,1925.048315,1862.411637,2171.451685,10.11183,74.840464,322279.4687,1641.883671,196.28642,1164.187622,100.180411,553.996572,33.004372,27.110501,28.724629,25.496374,359.964783,0.98592,16046.75947,1890.896463,1753.817402,1891.396463,2342.682598,10.110935,74.858919,465468.5436,1686.884047,275.933929,1472.194336,144.690663,556.022461,33.088067,28.232252,28.963014,27.501491,15.575884,0.996346,29953.3902,1683.919895,1709.142907,1684.419895,2387.357093,10.116625,74.864189,323876.9865,1647.754179,196.556617,1194.476196,100.676999,559.157719,32.80762,26.131619,27.380486,24.882752,12.203173,0.989033,17992.34698,1703.305491,2268.972019,1703.805491,1827.527981,10.116383,74.803605,410780.6635,1672.009082,245.68088,1358.26062,127.690963,555.895741,32.653813,26.474242,27.595001,25.353482,358.702319,0.992842,27537.2231,1449.505694,1456.459519,1450.005694,2640.040481,10.122977,74.891976,2305936.857,2168.939639,1063.163223,4729.508301,716.799315,559.237811,33.310911,27.652343,28.303427,27.001259,11.045476,0.99742,760316.7879,1934.917272,2378.324481,1935.417272,1718.175519,10.110074,74.791284,2835406.523,2284.443114,1241.180621,6130.790039,881.384695,556.306178,32.608302,27.255125,28.191896,26.318354,356.899385,0.99523,1208059.886,2764.68337,1569.449772,2765.18337,2527.050228,10.086685,74.876645,510429.53,1688.451387,302.306323,1599.774292,158.666763,546.878972,33.22325,27.174289,27.969731,26.378846,349.33021,0.996056,39837.70763
elp1m008-fa05-20201118-0407-e91.fits,35,0,59172.90359,2459172.904,2459172.906099,1.580367,38.111089,32,53,80,0.090269,0.057252,0.082307,0.056515,0.072013,0.689214,1.007952,0.098915,0.000305,0.000292,0.000303,0.000293,0.000299,0.000872,0.001274,0.000334,295.927444,195.799504,271.890059,192.740359,241.234289,790.477277,791.064529,296.324862,5659697.068,3574.605067,2001.386915,2039.105929,2001.886915,2057.394071,10.108069,74.827859,510892.7418,3216.990877,1695.989436,301.235804,1469.72522,158.810752,553.935743,9676,33.394758,27.781105,28.756612,26.805598,6.825412,0.99479,37484.29422,1861.969587,1925.320565,1862.469587,2171.179435,10.111847,74.840472,324030.5452,1642.206905,197.31408,1154.77417,100.724732,552.906826,33.353492,27.593838,29.386523,25.801152,5.885755,0.982532,15500.84548,1890.749065,1753.942378,1891.249065,2342.557622,10.110959,74.858943,465832.0898,1687.859763,275.989807,1368.327637,144.803671,555.073312,33.623069,28.304055,29.201086,27.407025,16.492516,0.994301,29715.09888,1683.620193,1708.918288,1684.120193,2387.581712,10.116653,74.864247,319860.3191,1647.197771,194.184526,1157.418701,99.42842,557.965107,33.419329,25.992658,27.810346,24.17497,7.481613,0.979245,17438.05529,1703.327606,2269.099114,1703.827606,1827.400886,10.116399,74.803626,407571.9024,1669.801843,244.083994,1327.920532,126.693521,554.071886,33.22273,26.725505,27.905471,25.545538,6.385194,0.991834,26466.3036,1449.471127,1456.472282,1449.971127,2640.027718,10.122999,74.892002,2309205.316,2166.539027,1065.849859,4627.305664,717.815314,557.630338,33.678485,27.806491,28.652625,26.960356,15.70712,0.994924,752061.2324,1934.898097,2378.522971,1935.398097,1717.977029,10.110091,74.791302,2841055.481,2285.908048,1242.856414,5625.628418,883.140671,554.747822,33.211026,27.448146,28.552813,26.343479,2.120703,0.993507,1178538.683,2764.610564,1569.441131,2765.110564,2527.058869,10.086708,74.876701,509436.272,1690.720091,301.313195,1480.161377,158.35801,547.932833,33.328291,27.131836,28.062137,26.201535,1.121327,0.995301,39429.11686
elp1m008-fa05-20201118-0408-e91.fits,36,0,59172.90494,2459172.905,2459172.907448,1.576601,38.351244,32,53,80,0.091024,0.05683,0.082462,0.057154,0.072733,0.690738,1.004194,0.099398,0.0003,0.000286,0.000296,0.000288,0.000293,0.000863,0.001253,0.000329,303.434785,198.630331,278.205268,198.569577,248.020055,800.427829,801.248547,302.36624,5654941.995,3527.479207,2001.393216,2038.762677,2001.893216,2057.737323,10.108056,74.827901,514738.0539,3216.990877,1665.706669,309.020828,1495.742798,160.006066,526.701338,9489,33.52419,27.783325,28.793022,26.773627,354.45147,0.994528,38831.98074,1861.931123,1924.948562,1862.431123,2171.551438,10.111837,74.840523,321371.0723,1605.468267,200.172796,1102.966553,99.898037,526.196538,33.665833,27.509481,29.0614,25.957563,358.10055,0.987295,15674.16979,1890.80432,1753.724149,1891.30432,2342.775851,10.110945,74.858986,466315.1456,1650.722139,282.491605,1400.572632,144.953829,528.054492,33.731555,28.168943,28.965023,27.372863,6.056511,0.996663,30335.4051,1683.638031,1708.939172,1684.138031,2387.560828,10.116643,74.864267,323200.2654,1615.108041,200.110616,1189.471313,100.46664,531.457403,33.619254,26.266185,27.590516,24.941854,357.56549,0.98981,17748.03424,1703.304503,2268.959958,1703.804503,1827.540042,10.11639,74.803636,411302.2048,1638.375523,251.042694,1328.045654,127.853084,527.649301,33.414238,26.833066,27.832877,25.833255,353.307014,0.994148,27389.44154,1449.378634,1456.282645,1449.878634,2640.217355,10.122995,74.892059,2310283.309,2139.712918,1079.716484,4554.90625,718.150407,531.070598,33.748389,27.783605,28.487628,27.079582,3.668672,0.997392,768532.4469,1934.809255,2378.19976,1935.309255,1718.30024,10.110082,74.791325,2833387.818,2258.590688,1254.493713,5870.959473,880.757181,529.099934,33.270937,27.443012,28.424631,26.461393,352.185392,0.994496,1205056.267,2764.721054,1569.217552,2765.221054,2527.282448,10.086681,74.876749,511270.8681,1662.379706,307.553603,1474.818359,158.928293,522.764974,33.724465,27.289416,28.086721,26.492111,339.401884,0.99398,40244.00403
elp1m008-fa05-20201118-0409-e91.fits,37,0,59172.9063,2459172.906,2459172.908810,1.572861,34.876357,32,53,80,0.089283,0.056893,0.08182,0.057442,0.072333,0.690391,1.005245,0.099229,0.000291,0.000279,0.00029,0.000281,0.000286,0.00085,0.001236,0.000321,306.465506,203.694879,282.148841,204.084856,252.972751,812.373259,813.526373,309.368967,5662953.751,3478.881379,2001.229081,2038.858129,2001.729081,2057.641871,10.108044,74.82793,505605.9066,3216.990877,1620.294699,312.045646,1454.032349,157.167342,500.365227,9593,34.200492,28.034692,28.732232,27.337151,340.326539,0.995864,36744.00625,1861.932753,1925.044427,1862.432753,2171.455573,10.11182,74.84055,322182.8185,1569.260844,205.308646,1109.155884,100.150367,498.87106,34.259824,27.950856,29.509665,26.392047,353.100308,0.98689,14919.94762,1890.655947,1753.828437,1891.155947,2342.671563,10.110933,74.859011,463344.3972,1617.341706,286.48516,1357.69519,144.030373,501.001661,1.45487,28.557007,29.192304,27.92171,352.921246,0.997896,28861.37693,1683.449916,1708.866915,1683.949916,2387.633085,10.116632,74.86431,325293.6421,1581.336979,205.707984,1204.42395,101.117365,503.718334,34.192776,26.719166,27.894588,25.543743,356.175666,0.99215,17320.4188,1703.164151,2269.019319,1703.664151,1827.480681,10.116377,74.803666,409621.1892,1599.557708,256.084033,1299.837402,127.330541,500.8811,34.061148,27.062074,27.749876,26.374272,341.665493,0.995989,26295.13957,1449.204083,1456.316775,1449.704083,2640.183225,10.122984,74.892087,2312869.097,2113.196073,1094.48864,4648.658691,718.954198,503.496447,34.365492,28.206463,28.738946,27.67398,353.40823,0.998497,732905.5681,1934.647426,2378.32537,1935.147426,1718.17463,10.110069,74.791351,2838883.136,2236.020802,1269.61392,5952.183105,882.465398,502.282878,33.904797,27.797688,28.593235,27.002141,343.372746,0.995323,1157368.138,2764.642113,1569.227659,2765.142113,2527.272341,10.086669,74.876792,511201.5185,1623.954735,314.788034,1461.440063,158.906736,494.824697,34.220217,27.677294,28.133057,27.221531,331.483989,0.996339,38092.2524
elp1m008-fa05-20201118-0410-e91.fits,38,0,59172.90767,2459172.908,2459172.910173,1.569151,38.368532,32,53,80,0.089759,0.05648,0.081753,0.057616,0.07305,0.693113,1.001121,0.099322,0.00029,0.000276,0.000287,0.000277,0.000283,0.000848,0.001222,0.000317,309.977431,204.881021,285.220333,207.879091,258.107919,817.727063,819.462578,313.438679,5650177.706,3447.153039,2001.104792,2038.711693,2001.604792,2057.788307,10.10804,74.827973,507157.0057,3216.990877,1606.585423,315.67385,1574.190308,157.649501,484.206653,9713,33.96173,27.875585,28.586449,27.164722,352.048853,0.997191,38010.39047,1861.622512,1924.907059,1862.122512,2171.592941,10.111821,74.840596,319122.8349,1545.384652,206.500585,1139.144409,99.199173,482.995442,34.007608,27.575761,28.752807,26.398716,0.52298,0.992736,15507.30771,1890.544963,1753.537345,1891.044963,2342.962655,10.110928,74.859076,461919.2467,1594.809155,289.639199,1387.37561,143.587366,485.617318,34.106724,28.217575,28.599033,27.836117,16.935537,0.99894,30093.81508,1683.374579,1708.654741,1683.874579,2387.845259,10.116626,74.86437,325538.096,1553.351786,209.571392,1188.524902,101.193354,487.623264,34.087864,26.700921,27.863371,25.538472,2.326885,0.992397,17627.96614,1702.986296,2268.699636,1703.486296,1827.800364,10.116376,74.803729,412744.3882,1579.164444,261.368846,1406.458862,128.301386,484.384709,33.838036,27.191228,27.804067,26.578389,1.582473,0.997964,27123.34713,1449.090346,1456.081327,1449.590346,2640.418673,10.12298,74.892157,2313023.502,2100.449743,1101.203926,5002.587891,719.002195,488.463435,34.135232,28.092223,28.348465,27.835982,19.096086,0.999461,754024.354,1934.548306,2378.128296,1935.048306,1718.371704,10.110065,74.791396,2826671.59,2215.948857,1275.603262,6310.212891,878.669445,486.369855,33.783473,27.708261,28.289312,27.12721,352.900178,0.99813,1180866.061,2764.459979,1569.056734,2764.959979,2527.443266,10.086661,74.876834,510482.6138,1600.170496,319.017639,1597.345703,158.683264,478.626533,34.151229,27.507608,27.949568,27.065648,336.669086,0.997809,39354.83452
elp1m008-fa05-20201118-0411-e91.fits,39,0,59172.90901,2459172.909,2459172.911519,1.565533,34.460067,32,53,80,0.090157,0.056793,0.082284,0.058185,0.07303,0.690336,1.003181,0.099873,0.000289,0.000275,0.000286,0.000277,0.000281,0.000842,0.001221,0.000316,312.32685,206.42543,288.040773,210.353572,259.900042,819.797044,821.870707,316.121634,5665378.72,3445.676216,2000.878402,2038.92559,2001.378402,2057.57441,10.108014,74.827953,510771.4031,3216.990877,1605.598456,318.119017,1550.45105,158.773034,481.187662,9599,33.611319,27.724381,28.275012,27.173751,3.097505,0.998405,39323.23957,1861.485879,1925.09788,1861.985879,2171.40212,10.111794,74.840585,321751.7158,1546.34961,208.07178,1149.121216,100.016359,481.159878,33.791173,27.559478,28.850218,26.268738,3.674992,0.991119,15825.53782,1890.456961,1753.775382,1890.956961,2342.724618,10.110898,74.859065,466170.427,1593.389916,292.565192,1420.152832,144.908843,483.119994,1.438147,28.358304,28.748175,27.968433,25.767903,0.998047,30763.29199,1683.314529,1708.990575,1683.814529,2387.509425,10.116597,74.864354,329637.8023,1554.187754,212.096512,1163.567383,102.467745,485.842502,33.837815,26.674889,27.835144,25.514634,12.742585,0.990748,17980.1442,1702.794765,2268.976301,1703.294765,1827.523699,10.116354,74.803702,413740.7545,1571.908597,263.209168,1371.019043,128.611106,482.215471,33.449761,27.152147,27.940804,26.36349,11.733362,0.995996,27350.7619,1448.91556,1456.331858,1449.41556,2640.168142,10.122953,74.892164,2313750.744,2099.629959,1101.980249,5080.980469,719.228258,487.505472,33.888002,27.864085,28.33313,27.39504,22.62321,0.997715,775169.5005,1934.396088,2378.329335,1934.896088,1718.170665,10.11004,74.791368,2837188.126,2215.607109,1280.546589,6541.018066,881.938505,482.87569,33.471362,27.432666,28.165469,26.699862,2.048539,0.997135,1223617.773,2764.326365,1569.337185,2764.826365,2527.162815,10.086624,74.876803,514439.8495,1598.538007,321.818967,1536.037964,159.913369,475.079106,33.824425,27.316729,27.807072,26.826387,357.710228,0.998704,40779.15472
elp1m008-fa05-20201118-0412-e91.fits,40,0,59172.91036,2459172.91,2459172.912867,1.56196,33.796644,32,53,80,0.08994,0.05724,0.081732,0.057685,0.073391,0.69052,1.004629,0.09936,0.000285,0.000272,0.000282,0.000273,0.000279,0.000837,0.001214,0.000312,315.257623,210.708757,289.350651,211.4464,263.279046,825.389808,827.468432,318.345179,5658834.899,3417.999607,2000.76458,2038.727742,2001.26458,2057.772258,10.108059,74.828005,508955.2937,3216.990877,1584.871686,321.133438,1998.859741,158.208498,466.506955,9573,33.399692,27.621762,28.167862,27.075661,350.842749,0.998267,39637.95125,1861.751833,1924.73436,1862.251833,2171.76564,10.111827,74.840653,323914.1977,1524.759336,212.436278,1145.480103,100.688566,466.358349,33.443478,27.346111,28.585454,26.106768,1.323458,0.9918,16377.99571,1890.473976,1753.485191,1890.973976,2343.014809,10.110937,74.859119,462509.6963,1573.838718,293.873629,1413.789429,143.770907,467.939384,1.595362,28.112287,28.525801,27.698773,355.445897,0.999113,30947.44593,1683.215564,1708.754041,1683.715564,2387.745959,10.116638,74.864405,326431.2893,1531.159068,213.192278,1210.946533,101.471002,470.841078,33.628131,26.631081,27.616002,25.646161,1.627082,0.994526,18245.09175,1703.060079,2268.752412,1703.560079,1827.747588,10.116387,74.803767,415308.1365,1557.371402,266.672507,1363.853516,129.098326,467.580239,33.405856,26.917365,27.559261,26.27547,349.667219,0.997405,28161.5005,1449.172838,1456.167832,1449.672838,2640.332168,10.122982,74.892202,2311441.648,2083.833763,1109.225548,5047.709473,718.510476,472.213711,33.693233,27.851162,28.33334,27.368983,12.443871,0.998544,781844.4367,1934.588626,2378.114927,1935.088626,1718.385073,10.110078,74.791432,2835950.634,2202.283719,1287.731735,6635.215332,881.553832,469.052094,33.244528,27.474544,28.222391,26.726696,355.744707,0.996974,1232818.559,2764.447695,1569.122202,2764.947695,2527.377798,10.086667,74.876831,511442.6171,1578.069892,324.093768,1561.578735,158.981681,460.325153,33.502809,27.140827,27.455024,26.826631,331.505866,0.998194,41257.95094
elp1m008-fa05-20201118-0413-e91.fits,41,0,59172.9117,2459172.912,2459172.914211,1.558429,30.151897,32,53,80,0.090215,0.057035,0.081323,0.057996,0.073162,0.691452,1.002871,0.099495,0.000284,0.00027,0.000281,0.000271,0.000278,0.000834,0.001207,0.000311,317.71585,211.448861,289.655628,213.845181,263.634054,828.829425,830.751359,319.95745,5664418.463,3408.378665,2000.820242,2038.428024,2001.320242,2058.071976,10.108018,74.828068,511013.7669,3216.990877,1578.733327,323.685931,1502.425781,158.848373,461.659548,9541,1.443066,28.111523,28.677796,27.54525,1.12985,0.998376,37665.67849,1861.215912,1924.584973,1861.715912,2171.915027,10.111805,74.840699,323069.4965,1515.467554,213.181401,1156.649536,100.425991,461.587103,1.861246,27.745369,29.017851,26.472887,2.82022,0.99154,15667.28892,1890.245176,1753.473294,1890.745176,2343.026706,10.110909,74.859156,460647.7383,1565.98776,294.157943,1383.7323,143.192118,463.195441,34.065586,28.255499,28.545388,27.965611,19.919513,0.999286,30196.28083,1682.870213,1708.713094,1683.370213,2387.786906,10.116615,74.864437,328516.3444,1523.463628,215.6378,1193.142822,102.119141,464.952692,33.997891,27.091734,27.963284,26.220183,7.315625,0.995587,17518.99762,1702.645523,2268.668074,1703.145523,1827.831926,10.116359,74.803788,414420.4331,1552.048629,267.015108,1397.531006,128.822384,462.867974,33.933297,27.316465,28.007602,26.625329,357.603785,0.997425,26772.20618,1448.750758,1455.982816,1449.250758,2640.517184,10.122966,74.892247,2315568.846,2076.827818,1114.954657,5138.653809,719.793414,466.087098,34.202023,28.174736,28.495404,27.854068,21.530082,0.99903,755747.224,1934.213082,2377.99109,1934.713082,1718.50891,10.110046,74.791464,2836269.645,2197.233408,1290.836756,6567.129883,881.652996,464.930925,33.826417,27.771632,28.371418,27.171846,357.466614,0.998121,1188344.258,2764.085509,1569.030942,2764.585509,2527.469058,10.086637,74.876921,512579.9714,1573.53001,325.751634,1520.140503,159.335227,456.346566,34.089004,27.713935,28.005162,27.422708,346.629763,0.999446,39387.39662
elp1m008-fa05-20201118-0414-e91.fits,42,0,59172.91305,2459172.913,2459172.915553,1.554942,38.047469,32,53,80,0.09023,0.057318,0.082462,0.057735,0.073062,0.68903,1.005556,0.099712,0.000286,0.000273,0.000284,0.000275,0.00028,0.000837,0.001218,0.000313,315.126297,209.769144,290.834031,210.326746,261.294207,823.108046,825.353745,318.836614,5644441.775,3417.770964,2000.658004,2038.407515,2001.158004,2058.092485,10.108028,74.828054,509298.1892,3216.990877,1586.476959,321.024637,1489.552612,158.315087,468.821558,9924,34.091799,28.157715,28.60082,27.71461,0.718355,0.999009,36863.17666,1861.372397,1924.556836,1861.872397,2171.943164,10.111805,74.840683,323529.8744,1529.821928,211.482048,1105.517334,100.569099,468.07785,34.471144,27.921999,29.207871,26.636127,1.715352,0.991522,15259.80241,1890.274277,1753.354935,1890.774277,2343.145065,10.110913,74.85915,465451.378,1575.390505,295.45143,1397.352417,144.685327,469.269048,34.407272,28.790277,29.181774,28.39878,22.963821,0.998472,29276.93771,1682.914082,1708.433621,1683.414082,2388.066379,10.116618,74.864447,325881.8564,1536.791048,212.053458,1126.091553,101.300212,472.252763,34.183824,26.93922,27.654626,26.223815,5.569706,0.997074,17205.24939,1702.465371,2268.326548,1702.965371,1828.173452,10.116368,74.803808,412392.0475,1558.387944,264.627334,1347.529053,128.191861,469.057194,34.174897,27.621177,28.097666,27.144688,357.853899,0.998804,25779.06847,1448.726304,1455.799536,1449.226304,2640.700464,10.122971,74.892245,2302617.262,2083.501559,1105.167046,4632.629395,715.767421,472.722534,34.453325,28.373706,28.652073,28.095339,23.406854,0.999178,725987.4943,1934.159066,2377.831568,1934.659066,1718.668432,10.110051,74.791466,2830039.477,2203.419824,1284.385048,6258.151855,879.716351,471.410163,34.100349,28.018149,28.591058,27.445241,356.871446,0.998309,1151617.7,2764.008115,1568.833743,2764.508115,2527.666257,10.086645,74.876926,511785.0357,1576.426558,324.648829,1522.867798,159.088122,463.16045,34.345245,27.831335,28.04817,27.6145,325.822993,0.998216,38217.75151
