Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
elp1m008-fa05-20201118-0465-e91.fits,93,0,59172.98176,2459172.981764,2459172.984274,1.427871,41.313261,41.846247,1.35,30,53,80,0.090155,0.056034,0.082165,0.056697,0.07264,0.691403,1.005713,0.098661,0.000369,0.000357,0.000367,0.000359,0.000364,0.000999,0.001457,0.000404,244.11752,156.916701,223.975818,157.817306,199.770055,691.822168,690.03374,244.026585,5759981.474,4171.016104,1994.467511,2038.587245,1994.967511,2057.912755,10.107936,74.825876,519293.6901,5501.269378,2093.727342,248.023551,1600.221924,94.395249,448.307402,9562,35.971929,29.513741,31.001095,28.026388,351.99023,0.989059,26398.08756,1855.177981,1924.641328,1855.677981,2171.858672,10.111713,74.838501,322752.2249,2043.516273,157.93964,1144.75293,58.668682,447.772381,36.020736,29.361375,31.372281,27.35047,356.324251,0.981103,10813.4982,1884.204812,1753.447633,1884.704812,2343.052367,10.11082,74.85696,473271.4716,2085.069766,226.98112,1508.349976,86.029503,450.101036,36.134496,29.707606,31.185002,28.23021,354.86639,0.989833,21208.75866,1676.886099,1708.267941,1677.386099,2388.232059,10.116521,74.86227,326573.1385,2055.754068,158.858077,1285.809448,59.363233,451.387687,36.210631,28.881158,30.790631,26.971684,355.795373,0.982288,12390.27253,1696.069268,2268.220949,1696.569268,1828.279051,10.116273,74.801656,418404.8524,2072.40156,201.893716,1444.022583,76.056056,448.069029,35.969519,29.085987,30.779186,27.392789,353.256097,0.985762,18736.65762,1442.993254,1455.432109,1443.493254,2641.067891,10.122865,74.890062,2354534.699,2501.586262,941.216673,5562.867188,427.998438,452.95051,36.397315,29.706629,31.088497,28.324761,358.140716,0.991346,528961.4496,1927.601007,2377.968695,1928.101007,1718.531305,10.109963,74.789307,2888193.554,2602.562662,1109.749862,7018.356445,525.004932,450.998864,35.898446,29.339102,30.992227,27.685977,350.754844,0.98597,825561.4319,2758.437839,1569.898971,2758.937839,2526.601029,10.086557,74.874673,517253.2215,2089.523656,247.545999,1605.780518,94.02434,444.034336,36.223429,29.319807,30.768843,27.870771,346.043343,0.987549,27619.43884
elp1m008-fa05-20201118-0466-e91.fits,94,0,59172.98311,2459172.983107,2459172.985617,1.426324,41.722217,42.251742,1.35,30,53,80,0.089086,0.057131,0.082192,0.057154,0.07246,0.691395,1.00357,0.099308,0.000372,0.000361,0.000369,0.000361,0.000365,0.001001,0.001456,0.000406,239.568685,158.353283,223.033795,158.1272,198.42287,690.862884,689.074962,244.708313,5761937.096,4179.252986,1994.024006,2039.353956,1994.524006,2057.146044,10.107998,74.825745,513306.6577,5608.401678,2110.033186,243.269471,1425.282715,91.524589,441.876949,9636,36.382047,29.629876,31.21671,28.043042,350.909068,0.987362,24634.4607,1854.790095,1925.416844,1855.290095,2171.083156,10.111777,74.838389,329185.3375,2065.045934,159.40824,1067.914429,58.695036,440.008964,36.464555,29.757938,31.83191,27.683966,355.780483,0.980334,10158.80254,1883.797604,1754.080057,1884.297604,2342.419943,10.110882,74.856882,473584.7734,2095.408301,226.010737,1368.978882,84.442021,442.510872,36.757626,29.957604,31.421341,28.493866,355.299161,0.990236,19484.16479,1676.633966,1709.070454,1677.133966,2387.429546,10.116585,74.862188,329317.1595,2068.866026,159.177615,1194.058472,58.71854,444.455487,36.68656,29.367242,31.144539,27.589945,356.375738,0.985221,11587.39617,1695.571105,2268.94746,1696.071105,1827.55254,10.116348,74.801512,417511.2427,2082.243109,200.510325,1270.6875,74.443891,441.860992,36.372817,29.314533,30.952475,27.676592,354.266783,0.987079,17511.90113,1442.5638,1456.220177,1443.0638,2640.279823,10.122939,74.890021,2355319.275,2504.328668,940.499267,5022.938477,419.962658,444.45816,36.905592,29.979837,31.404417,28.555256,357.977805,0.990964,492670.7764,1927.116002,2378.614455,1927.616002,1717.885545,10.110032,74.78915,2886101.868,2607.469319,1106.859378,5972.824219,514.603274,444.350727,36.327913,29.622488,31.320124,27.924853,351.474481,0.985721,761751.9735,2757.93541,1570.507082,2758.43541,2525.992918,10.086593,74.874587,520515.9531,2096.567956,248.27049,1487.672729,92.810034,436.661647,36.567363,29.631537,31.089178,28.173896,347.89988,0.988422,25741.72564
elp1m008-fa05-20201118-0467-e91.fits,95,0,59172.98445,2459172.984446,2459172.986957,1.424804,42.057142,42.712724,1.35,30,53,80,0.089339,0.056286,0.081386,0.057053,0.072434,0.693137,1.000571,0.099477,0.000373,0.000361,0.00037,0.000364,0.000367,0.001006,0.001456,0.000407,239.823447,156.093983,219.729584,156.951938,197.449412,688.917131,687.158194,244.437645,5773459.689,4200.702742,1994.239276,2038.450472,1994.739276,2058.049528,10.107943,74.825758,515797.4204,5731.448842,2117.742437,243.560034,1567.986938,89.994247,433.889899,9724,36.739795,30.336641,31.661471,29.011811,359.613761,0.992399,24606.5525,1854.844876,1924.549301,1855.344876,2171.950699,10.111721,74.838393,324962.9429,2068.371535,157.110527,1092.121704,56.698219,432.777288,36.672204,30.318315,32.050953,28.585677,4.974501,0.986622,10165.82476,1883.83966,1753.249471,1884.33966,2343.250529,10.110825,74.856862,469877.6179,2110.930503,222.592652,1460.258911,81.982345,435.320718,37.013845,30.569315,31.604529,29.534101,11.82547,0.994545,19376.7278,1676.594343,1708.146983,1677.094343,2388.353017,10.116523,74.862184,329391.8891,2084.950806,157.985449,1226.267578,57.470964,436.481754,36.934543,29.939579,31.369029,28.510129,6.585286,0.990426,11609.82467,1695.590445,2268.083676,1696.090445,1828.416324,10.116293,74.801563,418195.1906,2096.016264,199.519058,1333.235718,72.965005,434.129456,36.614039,30.125754,31.721551,28.529957,3.634514,0.988657,17454.16248,1442.682743,1455.347755,1443.182743,2641.152245,10.122863,74.889996,2363541.477,2517.413468,938.876949,5214.712402,412.381152,437.133303,37.18561,30.585728,31.736424,29.435031,10.305666,0.993556,493290.2109,1927.23596,2377.862238,1927.73596,1718.637762,10.109982,74.789188,2887554.011,2621.539241,1101.47274,6489.268555,503.808739,436.737115,36.634583,30.231299,31.651253,28.811345,2.567445,0.991143,762339.5146,2758.21488,1569.79335,2758.71488,2526.70665,10.086551,74.874487,522364.2019,2106.196801,248.013007,1560.818848,91.139992,429.538491,36.940299,30.36254,31.317232,29.407848,354.991891,0.99593,25843.88756
elp1m008-fa05-20201118-0468-e91.fits,96,0,59172.98579,2459172.985786,2459172.988297,1.423326,42.671839,43.312317,1.35,30,53,80,0.089554,0.056166,0.081814,0.056604,0.072232,0.693661,0.998695,0.099824,0.000374,0.000362,0.000371,0.000364,0.000368,0.001014,0.001462,0.00041,239.399775,155.045471,220.574587,155.30537,196.036,684.187291,683.013157,243.475611,5784611.362,4235.247988,1994.069653,2038.416125,1994.569653,2058.083875,10.108072,74.8282,518037.7285,5893.492041,2130.40275,243.164223,1449.645508,87.899962,423.389987,9565,37.189569,30.930829,32.148768,29.712889,8.830076,0.993191,24048.09239,1854.55041,1924.52706,1855.05041,2171.97294,10.11186,74.840817,324900.5347,2081.972241,156.054211,1079.585205,55.128697,422.676068,37.498627,30.77546,32.351784,29.199135,8.075419,0.988685,9899.347603,1883.801099,1753.251832,1884.301099,2343.248168,10.110963,74.859296,473259.7431,2117.412935,223.508478,1349.030273,80.302093,425.184644,37.51487,31.187555,32.178166,30.196944,16.131668,0.994368,19021.43131,1676.25691,1708.210839,1676.75691,2388.289161,10.116675,74.864581,327434.006,2094.649638,156.319224,1211.930176,55.558573,426.965308,37.377139,30.511581,31.928712,29.094451,13.802047,0.989059,11291.71036,1695.554966,2268.147513,1696.054966,1828.352487,10.116414,74.803936,417832.7259,2109.339694,198.086978,1330.122192,70.897309,423.600057,37.241382,30.586595,31.856016,29.317173,8.611766,0.992474,16994.67499,1442.546772,1455.267753,1443.046772,2641.232247,10.123023,74.892384,2369162.276,2544.713744,931.013275,4973.955078,401.996348,427.704403,37.906703,31.181923,32.186478,30.177368,17.440336,0.993844,480728.3139,1927.058932,2377.708204,1927.558932,1718.791796,10.110099,74.791616,2890416.536,2635.413354,1096.760222,6161.113281,490.442087,426.677869,37.173136,30.782325,32.112262,29.452388,5.885493,0.992238,744592.3018,2758.04682,1569.79961,2758.54682,2526.70039,10.086686,74.877067,525032.55,2125.171508,247.054201,1492.449707,89.086834,418.96262,37.416148,30.89301,31.903394,29.882627,3.112138,0.99568,25332.18247
elp1m008-fa05-20201118-0469-e91.fits,97,0,59172.98713,2459172.987129,2459172.989640,1.421872,41.517513,42.367877,1.35,30,53,80,0.090165,0.057219,0.082599,0.057042,0.07252,0.691087,1.005691,0.098801,0.000365,0.000355,0.000365,0.000355,0.00036,0.00099,0.001444,0.000399,246.902643,161.389052,226.567373,160.728202,201.542963,698.151154,696.572087,247.636185,5784376.552,4149.408691,1993.765389,2039.147628,1994.265389,2057.352372,10.10797,74.828161,521551.0661,5639.2751,2078.979071,250.868839,1606.925659,92.48548,426.711753,9770,36.119967,29.848244,31.491455,28.205033,357.105131,0.987826,25808.05337,1854.191626,1925.025145,1854.691626,2171.474855,10.111749,74.840869,330975.0201,2036.999883,162.48161,1167.820801,58.691058,426.016239,36.176886,29.81536,31.815541,27.815179,358.566922,0.982114,10746.86772,1883.363904,1753.857707,1883.863904,2342.642293,10.110835,74.859332,477781.6161,2080.745462,229.620405,1415.641479,84.723942,429.184738,36.151281,30.121391,31.510999,28.731784,0.011118,0.991523,20823.69573,1676.022068,1708.797668,1676.522068,2387.702332,10.11654,74.864709,329952.8986,2039.171857,161.807303,1270.749634,58.509807,431.05897,36.291791,29.242045,31.191094,27.292995,359.800994,0.982386,12233.40294,1695.17112,2268.72353,1695.67112,1827.77647,10.116343,74.80403,419480.4348,2059.47764,203.682928,1391.960571,74.385524,427.156107,36.101419,29.437367,31.348928,27.525806,357.161477,0.983109,18433.80883,1442.197711,1455.916122,1442.697711,2640.583878,10.122866,74.892617,2363868.657,2490.859818,949.017138,5625.164062,419.179525,432.759201,36.536854,30.002066,31.381019,28.623112,2.780029,0.991506,519746.5101,1926.639858,2378.521151,1927.139858,1717.978849,10.110038,74.791582,2900394.822,2593.866673,1118.174212,6793.149902,514.320506,429.354874,35.937668,29.626909,31.305583,27.948234,355.370373,0.986901,813245.5895,2757.578,1570.603697,2758.078,2525.896303,10.086529,74.876719,520113.073,2070.039984,251.257501,1583.583374,92.230484,423.216774,36.152395,29.524936,31.024283,28.025589,350.77816,0.988596,27211.04971
elp1m008-fa05-20201118-0470-e91.fits,98,0,59172.9885,2459172.988503,2459172.991014,1.420423,40.911257,41.446963,1.35,30,53,80,0.08963,0.055963,0.081719,0.057217,0.072783,0.690462,1.006114,0.098938,0.000357,0.000346,0.000357,0.000349,0.000352,0.000975,0.001424,0.000393,250.82926,161.95239,229.210611,163.935548,206.840323,707.93363,706.721791,252.006026,5796185.995,4097.962647,1993.49268,2038.892936,1993.99268,2057.607064,10.107905,74.828476,519510.5035,5396.787243,2038.343474,254.868971,1630.246948,96.262921,434.294186,9495,35.824985,29.368238,30.760677,27.975799,359.091601,0.991039,27374.16498,1854.224965,1924.874615,1854.724965,2171.625385,10.111687,74.841109,324370.9164,1989.705335,163.0246,1188.342896,60.104448,433.822961,35.66944,29.168988,31.056472,27.281503,1.426386,0.983349,11462.3964,1883.24996,1753.707757,1883.74996,2342.792243,10.110796,74.859582,473657.223,2039.156694,232.280935,1505.574707,87.766518,436.590912,35.760082,29.573918,30.824911,28.322924,7.516525,0.992354,22166.76338,1676.014612,1708.622052,1676.514612,2387.877948,10.116502,74.864872,331638.4213,2009.346461,165.047904,1241.209229,61.451083,438.123562,35.772855,28.901611,30.614296,27.188926,3.835231,0.985799,13044.11769,1695.037662,2268.594673,1695.537662,1827.905327,10.116247,74.804205,421864.3788,2017.638917,209.088145,1530.19458,78.16954,434.192515,35.589077,28.947808,30.455511,27.440104,2.800707,0.989104,19721.99061,1442.158987,1455.73749,1442.658987,2640.76251,10.122857,74.892674,2367427.479,2464.146204,960.7496,5886.339355,438.673487,439.498986,36.018553,29.55291,30.798575,28.307245,7.900637,0.992351,555560.4297,1926.55984,2378.272332,1927.05984,1718.227668,10.109929,74.791871,2906925.489,2560.671125,1135.220162,7273.723145,538.640001,435.917566,35.509563,29.19193,30.675215,27.708646,359.277399,0.989719,867910.8149,2757.602093,1570.299693,2758.102093,2526.200307,10.086509,74.87736,521833.0278,2040.648117,255.719261,1637.875977,96.693274,430.246735,35.62799,29.176006,30.425976,27.926037,354.739111,0.992433,29017.6346
elp1m008-fa05-20201118-0471-e91.fits,99,0,59172.98986,2459172.989858,2459172.992369,1.419023,40.646912,41.106176,1.35,30,53,80,0.089513,0.05612,0.082109,0.057478,0.072747,0.690841,1.004304,0.099321,0.000354,0.000342,0.000351,0.000345,0.000348,0.000967,0.001408,0.000387,253.16173,164.074936,233.620265,166.783661,208.845915,714.257709,713.135169,256.461366,5787894.165,4056.17396,1993.233764,2038.84666,1993.733764,2057.65334,10.108065,74.828053,518094.5017,5308.404676,2014.030221,257.242665,1617.310669,97.598908,429.911316,9626,35.461714,29.178012,30.545818,27.810206,357.94208,0.991203,26737.50466,1853.814153,1924.882639,1854.314153,2171.617361,10.11185,74.840674,324814.3346,1966.540117,165.170459,1234.86792,61.188691,429.839662,35.537865,29.116341,30.856606,27.376075,0.358643,0.98581,11060.56891,1882.995762,1753.746951,1883.495762,2342.753049,10.110956,74.859136,475237.3744,2006.781313,236.815726,1502.345459,89.525461,432.872144,35.680445,29.403474,30.649071,28.157878,1.481855,0.992828,21463.14873,1675.413929,1708.725918,1675.913929,2387.774082,10.116669,74.864415,332675.5271,1980.981138,167.934727,1228.13623,62.669587,434.081883,35.451136,28.640024,30.196829,27.083219,359.633094,0.988249,12661.18932,1694.621906,2268.574786,1695.121906,1827.925214,10.116407,74.803788,421053.0707,1994.383875,211.119372,1378.633545,79.318194,430.694975,35.468927,28.74571,30.218392,27.273028,355.969586,0.989347,19043.6832,1441.751544,1455.641552,1442.251544,2640.858448,10.123016,74.892224,2364808.485,2439.004779,969.579275,5709.65625,445.483837,434.936958,35.848879,29.322881,30.484168,28.161594,3.267286,0.993664,539275.7023,1926.202875,2378.228197,1926.702875,1718.271803,10.110091,74.791464,2900161.605,2543.381194,1140.277994,7095.331543,546.333933,433.014582,35.320325,28.929337,30.441868,27.416806,354.839457,0.988765,846690.6517,2757.219172,1570.347394,2757.719172,2526.152606,10.086684,74.876915,522924.0748,2008.734673,260.32511,1640.922729,98.508706,426.358181,35.494748,29.003957,30.199402,27.808512,349.4975,0.992229,28309.40613
elp1m008-fa05-20201118-0472-e91.fits,100,0,59172.99121,2459172.991208,2459172.993719,1.417667,40.832431,41.277478,1.35,30,53,80,0.089452,0.055953,0.081578,0.057397,0.073265,0.691722,1.004106,0.099009,0.000351,0.000337,0.000348,0.000341,0.000345,0.00096,0.001396,0.000382,254.61121,166.075268,234.41205,168.448668,212.59884,720.467556,719.349768,259.163925,5794605.603,4025.913625,1992.963902,2039.026318,1993.463902,2057.473682,10.108079,74.828006,518337.9588,5352.740473,2003.69627,258.690884,1694.558105,96.835997,416.794616,9772,35.692645,29.171002,30.814377,27.527627,0.215504,0.987385,26129.18114,1853.472783,1925.134481,1853.972783,2171.365519,10.111866,74.840623,324226.5721,1939.247517,167.191949,1066.197632,60.57207,415.829157,35.713648,28.859606,30.850698,26.868515,0.467185,0.981135,10683.37946,1882.658218,1753.991364,1883.158218,2342.508636,10.110971,74.859088,472713.6523,1989.668892,237.58408,1438.678467,88.312455,417.95179,35.842404,29.246689,30.674009,27.819368,3.430856,0.990381,20553.75419,1675.17143,1708.908554,1675.67143,2387.591446,10.116681,74.864377,332592.9174,1960.878375,169.614251,1425.324951,62.135073,419.660052,35.825377,28.519426,30.33214,26.706711,1.353062,0.983934,12319.4892,1694.424662,2268.745699,1694.924662,1827.754301,10.116421,74.803744,424542.1988,1975.012921,214.956669,1396.67627,79.313055,416.464436,35.561336,28.731079,30.461407,27.000752,357.67463,0.985501,18371.25808,1441.462334,1455.956723,1441.962334,2640.543277,10.123029,74.892179,2369334.434,2422.186246,978.180121,5401.59375,442.639513,420.307461,36.127779,29.305876,30.647997,27.963756,5.532133,0.991326,519806.3746,1925.868795,2378.502783,1926.368795,1717.997217,10.110108,74.791404,2903239.118,2530.594253,1147.255872,6446.505371,542.383688,418.853278,35.555066,28.939169,30.568496,27.309841,358.298761,0.987356,805236.2305,2756.850196,1570.708969,2757.350196,2525.791031,10.086696,74.876843,522032.0511,1984.209423,263.093223,1503.181274,97.526128,412.125071,35.694283,28.906767,30.258155,27.555378,355.618583,0.991089,27216.3683
elp1m008-fa05-20201118-0473-e91.fits,101,0,59172.99258,2459172.992577,2459172.995088,1.416324,40.622543,41.048428,1.35,30,53,80,0.089626,0.056618,0.081364,0.057286,0.072219,0.690741,1.005033,0.099145,0.000346,0.000333,0.000343,0.000336,0.000338,0.000952,0.001386,0.000378,259.212188,170.038351,237.001953,170.674512,213.63246,725.837944,725.223348,262.174974,5783477.483,3985.231041,1992.652559,2038.987377,1993.152559,2057.512623,10.108077,74.828034,518350.394,5293.500068,1967.55697,263.448735,1522.322632,97.922053,408.647089,9678,35.472489,28.808651,30.32225,27.295052,2.283949,0.988949,26519.44656,1853.301658,1925.0301,1853.801658,2171.4699,10.11186,74.840658,327446.487,1912.457066,171.217693,1101.175171,61.858219,408.297567,35.604914,28.763013,30.885242,26.640784,2.781844,0.978255,11084.93548,1882.429682,1753.890394,1882.929682,2342.609606,10.110967,74.859125,470565.8461,1958.837449,240.227103,1409.418457,88.89503,411.081956,35.547584,29.15328,30.639374,27.667186,3.048619,0.989542,21389.12484,1674.937863,1708.753729,1675.437863,2387.746271,10.116679,74.864419,331310.6917,1927.712949,171.867234,1174.282959,62.58821,412.512838,35.721778,28.33609,30.294894,26.377287,5.93996,0.980229,12593.40239,1694.220974,2268.762811,1694.720974,1827.737189,10.116417,74.80376,417675.2535,1933.811508,215.985504,1370.542725,78.903419,409.142633,35.271042,28.33744,30.046377,26.628503,3.043525,0.985393,18912.98338,1441.232126,1455.889781,1441.732126,2640.610219,10.123027,74.892214,2362801.417,2402.921238,983.303731,5425.745117,446.359004,413.760784,35.873965,29.060731,30.48654,27.634921,6.631693,0.989885,538759.7054,1925.664051,2378.506938,1926.164051,1717.993062,10.110103,74.791422,2898996.958,2503.405838,1158.02117,6463.323242,547.6522,411.543163,35.166293,28.68565,30.429296,26.942004,359.567085,0.985326,833745.9774,2756.781214,1570.644667,2757.281214,2525.855333,10.086686,74.876881,521679.1077,1959.845704,266.183765,1523.957886,98.550883,405.262568,35.489846,28.672298,30.145968,27.198629,353.606076,0.988948,28109.6028
elp1m008-fa05-20201118-0474-e91.fits,102,0,59172.99393,2459172.993929,2459172.996440,1.415029,41.298841,41.514189,1.35,30,53,80,0.090101,0.056287,0.080905,0.056956,0.072545,0.692567,1.001907,0.099314,0.000351,0.000338,0.000348,0.00034,0.000344,0.000962,0.001394,0.000384,256.929059,166.696359,232.295047,167.463594,210.629472,719.567177,718.696412,258.910109,5786859.87,4025.116659,1992.605365,2039.160031,1993.105365,2057.339969,10.107507,74.826868,521403.8622,5414.308348,1996.699797,261.132827,1425.259766,96.301102,408.785998,9639,36.191525,29.324957,30.76298,27.886934,351.869259,0.989613,24308.0441,1853.358835,1925.429052,1853.858835,2171.070948,10.111284,74.839463,325723.2287,1940.812243,167.828305,1021.285889,60.159712,408.588633,36.209689,29.349448,31.133185,27.565711,357.072674,0.98518,10035.25376,1882.448221,1754.092876,1882.948221,2342.407124,10.110392,74.857939,468183.6304,1988.987156,235.387961,1323.163818,86.471549,411.949425,36.260363,29.535355,30.811503,28.259207,357.641057,0.99251,19108.50556,1674.897394,1709.077442,1675.397394,2387.422558,10.1161,74.863222,329593.945,1954.755391,168.61135,1080.80481,60.874617,413.359185,36.305699,28.910343,30.658032,27.162653,356.216648,0.985232,11353.55177,1694.047511,2269.004509,1694.547511,1827.495491,10.115846,74.802611,419809.9825,1971.614669,212.926993,1275.848633,77.53714,409.505027,35.990053,28.993626,30.637441,27.349812,354.967792,0.986822,17378.61082,1441.191309,1456.009202,1441.691309,2640.490798,10.122443,74.891027,2367876.371,2424.055647,976.824263,4849.959473,437.336816,414.609464,36.506713,29.570051,30.814095,28.326006,359.435994,0.992942,487924.4887,1925.62214,2378.612148,1926.12214,1717.887852,10.109534,74.790288,2896186.462,2523.695217,1147.597556,5938.201172,534.913469,412.035376,36.137961,29.239647,30.779765,27.699529,352.283259,0.988123,754482.7199,2756.719341,1570.763804,2757.219341,2525.736196,10.086129,74.875669,522797.0368,1989.090442,262.83221,1450.950562,96.558416,406.001837,36.166182,29.210625,30.413008,28.008242,344.520103,0.990815,25513.83329
elp1m008-fa05-20201118-0475-e91.fits,103,0,59172.99528,2459172.995275,2459172.997786,1.413775,41.257805,42.300055,1.35,30,53,80,0.088331,0.05593,0.082138,0.057277,0.073127,0.692094,1.004797,0.098644,0.00036,0.000348,0.000357,0.00035,0.000354,0.000982,0.001429,0.000395,245.631373,160.710328,229.83149,163.498813,206.581516,704.777656,703.343881,249.806112,5791940.517,4115.234825,1992.384992,2038.037155,1992.884992,2058.462845,10.107988,74.828173,511609.8615,5621.235068,2050.870644,249.459839,1680.650146,91.013782,414.591191,9419,36.022989,29.302199,31.177405,27.426994,352.620213,0.982624,25210.90162,1853.039381,1924.115426,1853.539381,2172.384574,10.111773,74.840826,323943.038,2002.511246,161.768399,1137.364136,57.628445,413.923524,36.081593,29.198819,31.728244,26.669394,357.227364,0.970149,10547.85056,1882.281023,1752.784657,1882.781023,2343.715343,10.110871,74.859332,475736.3653,2042.150445,232.95853,1454.650757,84.632,415.737055,36.16057,29.703088,31.479624,27.926552,356.353904,0.98556,20261.43721,1674.647487,1707.758304,1675.147487,2388.741696,10.116592,74.864646,331746.3498,2015.306994,164.613307,1254.439087,59.01663,418.081215,36.226752,28.877945,31.197841,26.558049,356.455469,0.974121,11905.19881,1693.940948,2267.632531,1694.440948,1828.867469,10.116346,74.803925,423549.1825,2028.070575,208.843414,1448.975464,75.348065,413.574686,35.77538,29.051643,31.271182,26.832104,353.937432,0.975857,18000.81452,1441.012161,1454.759084,1441.512161,2641.740916,10.122939,74.892518,2368997.944,2473.171224,957.878662,5628.618652,421.437267,418.992591,36.425703,29.62995,31.456975,27.802926,356.387631,0.984664,506385.7067,1925.400984,2377.327364,1925.900984,1719.172636,10.110027,74.791549,2902899.963,2570.715403,1129.218723,7070.245605,516.416753,416.217068,35.89837,29.247662,31.319245,27.176079,351.899616,0.978456,792569.7205,2756.512683,1569.579195,2757.012683,2526.920805,10.086557,74.877002,520042.6094,2051.829448,253.453137,1617.404663,92.513941,411.009646,36.172238,29.191691,31.03648,27.346902,347.491387,0.980701,26618.1826
